,date,rating,review_text,is_elite,useful_count,funny_count,cool_count,user_name,language,sentiment_scores,sentiment_compound,sentiment_pos,sentiment_neg,sentiment_neu,sentiment
1095,2006-12-05 03:22:06+00:00,5,"Probably my favorite restaurant in Manhattan - always reliable, after all these years.  The food is innovative, well thought out and tasty.  I suggest the tasting menu paired with some California wine.  If you sit at the tables in the courtyard, you will feel like you are in Napa, especially on a sunny day.",False,2,1,1,Nami Z.,en,"{'neg': 0.0, 'neu': 0.697, 'pos': 0.303, 'compound': 0.9616}",0.9616,0.303,0.0,0.697,positive
1094,2006-12-05 18:17:41+00:00,5,"What a beautiful little restaurant ( I love the NYC style little discreet sign right on the street and down the stairs into the restaurant) and what stunning food! We enjoyed a 5 course tasting menu (with some additional amuses) brought to us with impeccable service, even as the restaurant got very very busy.  I loved the Nantucket  bay scallops dish, one of several to employ fresh juice (this one had a pear juice). I also loved the Greens Ravioli, and most of all we both almost DIED over the Milk Fed Capon.  Wow! So super tender and succulent....it must have been cooked sous vide.  We really appreciate the premise behind the menu as well ( local and sustainable) which was one of the reasons we chose to come here, and we both thought this concept was carried through exactly.  Thankfully, all the flavors and preparations were creative and exciting, and one could really tell there was much thought put into the dishes.  ( It does seem that often ingredient driven cuisine can seem uninspired) 
The wine director was extremely helpful and took care to choose our wines for us, which she did exceptionally well.  This was just an incredible dinner!",False,0,0,0,sarah C.,en,"{'neg': 0.017, 'neu': 0.716, 'pos': 0.268, 'compound': 0.996}",0.996,0.268,0.017,0.716,positive
1093,2007-01-04 22:52:55+00:00,4,"Fresh, seasonal, tasty, but not the flavor punch for which I hoped.  Loved the warm chocolate bread pudding, though.  If I went again I'd go for the tasting menu.",False,1,0,1,Meghan K.,en,"{'neg': 0.0, 'neu': 0.563, 'pos': 0.437, 'compound': 0.9524}",0.9524,0.437,0.0,0.563,positive
1092,2007-01-24 00:14:37+00:00,5,"My two favorite dinners in New York last year were at Blue Hill; I went to both the West Village and the Stone Barns locations. The food here defines the term ""haute barnyard"" as it comes directly from the farm and onto your plate. Everything tastes sublime, is exquisitely presented and guaranteed to make the most of what the seasonal produce has to offer. Past standout dishes include warm mushroom salad, red snapper in a corn chowder broth and a pink peppercorn souffle for dessert. The wine list is fantastic, in fact we liked one of our wines so much that my sister (who is a wine buyer) ordered it for her store the next day.
 
The service at Blue Hill superior. It is attentive, well paced and never overbearing. When we dined at Stone Barns, we were having such a great time in the country that we decided to stay the night. Blue Hill called inns of various price ranges in the area and gave us a list of options at the end of our meal. When we decided where we wanted to stay, they called and made the reservation for us. The whole process was thoughtful, graceful and unobtrusive.
 
I would recommend either location equally, but if you go to Stone Barns do yourself a favor and go in the summer when it's pleasant to walk the grounds. In order to make the most of the experience, we arrived an hour or so before our reservation and strolled around, saw all the animals chilling throughout the property and had a drink in the lounge . It is such a treat to escape the city and dine in such a beautiful setting. It is well worth the extra time and money.",False,4,0,3,Norah K.,en,"{'neg': 0.004, 'neu': 0.843, 'pos': 0.153, 'compound': 0.9913}",0.9913,0.153,0.004,0.843,positive
1091,2007-02-06 12:24:45+00:00,5,"FANTASTIC! One of the BEST tasting meals I have had. 

First, this place is beautiful, cozy, warm, romantic. The service is exceptional and very classy and professional. These people know how to run a restaurant. 

We had the tasting menu and each course was exquisite (and yummy!). The Maine lobster was to die for. The venison was cooked perfectly and the presentation of all the courses was perfectly done. The word I would use to describe the food is FRESH. 

The price for a 5 course tasting is $68. Not bad for such high quality food in a beautiful setting. 

I want to go back and try items off the menu. I also want to try Stone Barns and make a trip up there. 

Highly Recommended!",False,6,0,4,Jen L.,en,"{'neg': 0.025, 'neu': 0.636, 'pos': 0.339, 'compound': 0.9942}",0.9942,0.339,0.025,0.636,positive
1090,2007-03-06 18:19:01+00:00,4,"There are not a ton of places that I will stop quoting Family Guy episodes and act like an adult for, but I made an exception for Blue Hill. Napkin on lap, I pretended to be some semblance of an adult, not quite befitting of the elegant, upscale, quiet interior. 

Blue Hill plays wonderful homage to lovely, seasonal fare, much of it raised upstate at Stone Barns, where they have a sister restaurant. The appetizers included a beautiful winter veggie salad with mushroom gelee (huh?), a crab salad, pancetta ravioli, all delicious. And unlike so many places where the appetizers far outpace the entrees, here the entrees were incredible too. They had plenty of fish dishes for my kosher friends, venison for my inner cave-girl, and veal for well... I guess people who like veal. (Yeah... I had nothing on that last one. Sorry.) The wine list was very well priced, with the majority of bottles being $60-130. 

The price tag of course was grown-up and adult too. So much so that in order to come here again, I may have to get a real job. But nah, that wouldn't be as fun.",False,7,7,6,Courtney P.,en,"{'neg': 0.03, 'neu': 0.756, 'pos': 0.214, 'compound': 0.9936}",0.9936,0.214,0.03,0.756,positive
1089,2007-03-15 18:08:12+00:00,3,"Oh, I'm really sad.  I fear that my expectations were too high because I was a little bit disappointed in my mouth at Blue Hill.   I think that people who love Blue Hill might also like an apartment full of white space and clean lines.  I like things a bit more dissheveled.  I thought the food was clean...to the point of being clear.  I like a chaos of flavors partying it up punk rock style in my mouth.  I want to be punched in the face by flavor.  Blue HIll is much more refined.  At least what I had was.  I had the Farmer's Egg (a great start), the cobia (which smelled to the point of stinking) and the bread pudding.  On the plus side, the service there was perfect.",False,2,0,1,Hannah L.,en,"{'neg': 0.114, 'neu': 0.688, 'pos': 0.198, 'compound': 0.8692}",0.8692,0.198,0.114,0.688,positive
1088,2007-03-22 06:49:38+00:00,2,"In fairness, I can't lay all of the blame for our terrible evening at the kitchen's feet --- that honor goes to the pompous gentleman to our right who was enjoying dessert as we came in, and yet persisted in ordering glass after glass, extra course upon extra course, as he lectured at great volume the couple to his other side about French politics, the trouble with today's parents, the moral imperative of naming one's children with grace, and a dozen other topics he apparently held quite dear.

Dear lord, his braying was almost enough to distract us from the fact that every last thing we ate was criminally over-salted, from the emerald-green lettuce broth supporting a bevvy of Disney-adorable baby mushrooms beneath ""this morning's farm egg"", to the too-enthusiastically brined Berkshire pork loin (which was almost redeemed by angelic creme fraiche spaetzle).

We decided to pass on dessert, in favor of after-dinner drinks when I spied Chartreuse VEP on the menu --- I've always wanted to try it, but blanched at the $100+ price for a whole bottle. Was I crushed when they didn't have it? Not so much as I was unsurprised, as this was the third beverage we'd asked for during the course of the meal that they'd ""just run out of"". Uh-huh.",False,3,1,1,anita c.,en,"{'neg': 0.048, 'neu': 0.872, 'pos': 0.08, 'compound': 0.6335}",0.6335,0.08,0.048,0.872,positive
1087,2007-03-27 18:51:24+00:00,5,One of the best meals I've had in NYC.  I found no fault in anything from the wonderful service to the amazing food.  Everything was fresh and bursting with flavor.  A little pricey but worth it.  I would go back in a heartbeat.,False,1,0,2,Kristina W.,en,"{'neg': 0.119, 'neu': 0.638, 'pos': 0.243, 'compound': 0.7185}",0.7185,0.243,0.119,0.638,positive
1086,2007-03-28 20:35:51+00:00,5,"Honestly, I don't have a bad word about this place. I was just thinking: Can I give it five stars? Then I challenged myself to think of something about the meal that was not excellent, and I failed. 
  My momz and I got the ""farmers feast"" tasting menu, which I think is the way to go. It's 68 bucks and you get so so so much delicious food, I think it really is worth it. They started us off with like 10 amuse bouches, including beet chips, (yum), mini salted ricotta sandwiches (delicious), and an AMAZING applecider/celery juice concotion. The mushroom salad was great, as was the lamb (as exceptional as the lamb was the its accompanying side of roasted endive--hearty and satisfying). I loved the steamed cheesecake for dessert, it wasnt overwhelming like you might expect i would be. 
   We also had cocktails, and i had something called the orange glow: blood orange juice infused with tea, and vodka (some other tasty stuff was in there too)..great, although I like my drinks with more sauce, and this one was more juice-y than booze-y. However, what I was missing there in terms of alcohol I made up for with the wine pairings that went with the meal--perfection. 
 Service, also exceptional. My mom's allergic to shellfish, which we both forgot, and when they brought out a dish with crab in it, we felt horrible but said there was nothing to do, but we couldn't eat it. They promptly brought out another excellent fish dish within 5 minutes. They could have made us feel like jerks, since it was the fixed tasting menu after all and we should have said something, but they were nothing but accomodating.
  Yay Blue Hill, yay.",False,3,1,2,Emily A.,en,"{'neg': 0.067, 'neu': 0.801, 'pos': 0.132, 'compound': 0.953}",0.953,0.132,0.067,0.801,positive
1085,2007-04-03 05:25:51+00:00,5,"This place was impeccable, absolutely impeccable.  The first was exquisite and the service was remarkable.  I ordered the colbia, not knowing that it was fish, and when it arrived, I was crestfallen to realize that it wasn't a vegetarian dish.  My cousin explained the situation to the waitress and she immediately took it away and asked what I would like instead.  I got the cauliflower steak which sounded mediocre but was quite surprisingly delectable!  I was simply impressed with the great service, the ambiance, and the quality of the food.  I'll recommend this to everyone I know.",False,0,0,0,William C.,en,"{'neg': 0.041, 'neu': 0.703, 'pos': 0.256, 'compound': 0.9814}",0.9814,0.256,0.041,0.703,positive
1084,2007-04-03 20:17:35+00:00,4,"everythings comes from dan barber's restaurant/farm at the old rockefeller estate in pocantico hills. (blue hill stone barns is a great dining destination).  everything's grown on the premises, so expect things like your beets to be very beety, carrots to be pure with carrot flavors... and even their pork to be soft, toothsome, with a sticky fat.  This place reminds you how imoprtant ingredients are to food, and how far the ingredients can take the restaurants and speak for the restaurants purveyors. (in this case, the same people)",False,0,0,0,Jin K.,en,"{'neg': 0.0, 'neu': 0.924, 'pos': 0.076, 'compound': 0.7823}",0.7823,0.076,0.0,0.924,positive
1083,2007-04-03 21:43:57+00:00,4,"The regular menu was inspired. The tasting menu (looked) somewhat less so.

All the food is local, organic, biodynamic, etc., which is good in itself, but the food was very very well put together.

One star off for:
-- somewhat uninspired wine list and a waitress that didn't really have much to say, so led us astray. ""Drinking beautifully"" does not describe a Syrah which falls off the cliff halfway through your mouth.
-- The back deck. Really, folks, this feels & looks like you just crammed it in. It's way too bright and sort of ugly-- especially after you've just walked through the warm, bubbly, conversational, well-lit front room. Make it a bit better. (Our waitress did, however, re-seat us without hesitation when we asked. It'd be nice to not have to, though).

I'd knock it down to 3 1/2 stars, but I'll kick it back up to 4 for the quality of the food alone.

Overall, quite good. This place knows how to braise a giant portion of lamb so that you've got a) way too much to eat and b) lamb that would fall apart under the gentle ministrations of a plastic fork.

Not that they'd give you a plastic fork, but boy was I the envy of the idiots who'd spent $8 on a ""united snackbox"" in the EWR-SFO flight the next day.",False,2,0,1,Glen M.,en,"{'neg': 0.065, 'neu': 0.768, 'pos': 0.167, 'compound': 0.9763}",0.9763,0.167,0.065,0.768,positive
1082,2007-04-06 09:36:19+00:00,5,"Innovative Organic OASIS

So glad I grubbed here before Chef Dan Barber captured the 2006 James Beard award for BEST CHEF: NEW YORK CITY. Franco is the MOST charming GM from down under.  Rocky will keep you rolling with his adventures from behind the bar. The wine pairings are amazing --- ask Claire to surpise you since her palette is consistently being fine tuned by the Vino Vixens. Superb service: ask for Matthew, Andrew or Dave (in that order, of course).",False,1,0,1,BrasilPo P.,en,"{'neg': 0.029, 'neu': 0.676, 'pos': 0.295, 'compound': 0.9833}",0.9833,0.295,0.029,0.676,positive
1081,2007-04-10 21:32:23+00:00,5,"Impeccable service. So friendly; so attentive! 

Having read all you can about the great organic foods here (that are harvested from within 250 mi only), I knew the meal would be really nice. I'd say I almost jinxed that, however, and expected the heavens in my mouth... but overall, very tasty and beautiful. Had the this morning's egg, venison with artichoke puree on some baby spinach and mushrooms, and the chocolate bread pudding. Each was simple with beautiful pure flavor. 

They also gave us a shot of warm squash soup and chocolate macaroons gratis. 

In drinks, the Long Island Rose we had was very nice (RE: service, the server let us taste both roses before going with the one we chose), and the espresso was so perfect, and not bitter whatsoever! 

Beautiful setting, very romantic. I did see people in casual attire, but definitely go and dress it up a little if you want. 

And to say once more - the best service I've had. It was not pretentious; it just felt like people were proud of their jobs there and were happy to make you happy.",False,6,0,2,Joan H.,en,"{'neg': 0.043, 'neu': 0.596, 'pos': 0.361, 'compound': 0.9981}",0.9981,0.361,0.043,0.596,positive
1080,2007-04-13 16:24:36+00:00,5,"This is a darling restaurant!  I have been 3 times now, and if it weren't for my budget (not big enough!) I would go back again and again.  Try the dessert tasting menu! (Who would have thought you could do that to an avocado!) I have also had the full dinner tasting menu (we began at (9:30 and closed the place out after 3 rounds of dessert and petit fours at around midnight) My partner proposed to the dessert chef after tasting his pancakes (which I suppose are superior to mine ;)

The service is perfect, and the place is quiet, warm, cozy and perfectly romantic.   Make reservations - now!",False,2,2,3,Becca T.,en,"{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.9837}",0.9837,0.237,0.0,0.763,positive
1079,2007-04-22 02:20:19+00:00,4,"Well, I certainly admire the concept, and I like the name (seeing as I'm from Blue Hill myself), and the food was good, very Chez Panisse in concept and execution.  But there's a lot more spirit at Chez Panisse.  I think it's something about New York.  It gets all serious, even as far north as the Village.  (This is why I like Manhattan further downtown:  edgier, and more relaxed.)  What I like about Chez Panisse is that it still feels experimental.  Conceivably, a dish might not work.  But there's stretch in the concept.  This -- for what essentially is elegant but real food cuisine -- is too uptight.  It should be bit more fun.  You get the feeling from Alice Waters that she is slayed by the concept of local eating, not just because it's right, or because it's local, but because it's so darn good.  There's enthusiasm there that's missing here.  Being psyched is a good thing in life.",False,2,0,2,Laurel B.,en,"{'neg': 0.041, 'neu': 0.724, 'pos': 0.235, 'compound': 0.9883}",0.9883,0.235,0.041,0.724,positive
1078,2007-05-04 19:33:05+00:00,4,Great food and service.  Very cozy and romantic.  Recommend for a special date or a double date.,False,1,0,1,Candice L.,en,"{'neg': 0.0, 'neu': 0.347, 'pos': 0.653, 'compound': 0.9631}",0.9631,0.653,0.0,0.347,positive
1077,2007-05-05 15:58:16+00:00,4,"I was really excited to go to Blue Hill, maybe because of all the great YELP reviews. After wards I felt a little let down.  I liked how they use local foods and base their menu on the Hudson Valley. I had he beef and my wife had the lamb which while very good, I guess didn't reach my expectations. The service was exceptional, which if not would have lead to a three star review. To sum up we both thought we could have gone to a place like Union Square Cafe and gotten a larger serving and better food for the same price.",False,1,0,1,Brian J.,en,"{'neg': 0.01, 'neu': 0.822, 'pos': 0.168, 'compound': 0.9505}",0.9505,0.168,0.01,0.822,positive
1076,2007-05-11 20:34:32+00:00,5,"i have been searching for this place since i went there on a date (her choice - god i love foodies) years ago.  We had the tasting menu and i must say that every morsel of food was thought out so meticulously 
I think the chef must be some rain-man of cooking; probably can't ties his shoes, but if you ask what to pair with a garlicky kalamata olive from the north of Greece...he does not hesitate ""caramelized pears...definitely caramelized pears yeah definitely... "" 

the cheese/olive course has left me dreaming.....",False,1,2,2,Furyk C.,en,"{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.8004}",0.8004,0.105,0.0,0.895,positive
1075,2007-05-15 03:44:27+00:00,4,"Cute little place with a menu full of unique dishes and fresh ingredients. I found my meal to be tasty and filling but not to the point of making deliciousness noises. It was a kind of subdued satisfaction. I had the ""farm egg"" appetizer, which was a little foamy and strange for me, but I think they change it up daily, and I like the concept. However, there was not one vegetarian main dish on the menu, which I found ironic given all the cool combinations of vegetables they serve with the meat and fish - I'm sure they'd make a veggie plate if you were to ask, but I think it merits the little bit of extra thought it would take to add a meatless entree.  

Interestingly, I went here on mother's day on a date, and they were giving little gifts to all the mothers. I am a 26-year old non-mother, and I was interested to see how the waitress would handle this situation. She gave me the gift but said ""I don't know whether you're a mother or not, so if not, in honor of being a woman!"" Tastefully done.",False,1,1,2,Shira L.,en,"{'neg': 0.034, 'neu': 0.761, 'pos': 0.205, 'compound': 0.9887}",0.9887,0.205,0.034,0.761,positive
1074,2007-07-31 14:15:49+00:00,5,"I love this place! its a really homey but sophisticated space with professional, warm and friendly waitstaff and the FOOD! oh the food is seasonal and fantabulous, and everything was perfectly seasoned. the ingriedients taste like they were just picked from the garden.  you dont go to get stuffed but to have a really healthy and wonderful meal.",False,0,0,1,Ailin C.,en,"{'neg': 0.0, 'neu': 0.574, 'pos': 0.426, 'compound': 0.9897}",0.9897,0.426,0.0,0.574,positive
1073,2007-08-06 22:28:35+00:00,5,"Blue Hill distinguishes itself from the other restaurants on so many levels.  So far, it has been one of my most satisfying dining experience in New York.  

Let us review the dining ladder:

1st rung: For the quality of the food, it offers a great selection of local seasonal ingredients, the prices are quite accommodating.  How many restaurants can even offer a ""this morning's farm egg""?  (I was surprised how it was served more like an egg foam.)  I've been here twice and the soup has never failed me.  Especially with their warm bread and butter (even though it is not churned up at their farm).

2nd: It's an enchanting hideaway - almost difficult to find.  The lighting is perfect, floral arrangements are dear but not overbearing, and the dining space is perfectly arranged.

3rd: Their service is a perfect balance of professional and warming hospitality.  They are more than happy to share the photo album of their farm in Stone Barns and give you a tour of the restaurant's kitchen.  

And at the top: If you love Blue Hill in New York, you have an exciting destination that awaits you at Stone Barns.  I can't wait to visit!!

p.s. There was one disappointment in the meal.  The greens with pancetta was a bit lacking.  The pancetta were cut into too small of dices that provided minimal flavoring on the greens.",False,3,0,2,A W.,en,"{'neg': 0.061, 'neu': 0.739, 'pos': 0.2, 'compound': 0.9871}",0.9871,0.2,0.061,0.739,positive
1072,2007-08-28 18:27:33+00:00,5,"As soon as you walk in to the restaurant, you'll be stepping into the dining area so expect to be a little bewildered just as I did.  I felt a little like I crashed a party (hypothetically speaking of course) and felt really rude, but the feeling wore off in 2 seconds as the hostesss welcomed us.  

I was super hungry so was ecstatically happy when the bread basket came out.  Not sure if it was because I was so hungry, but the bread tasted so good.  They were more like bread sticks that's crispy outside and warm inside and the butter was really good so it was the perfect combination.  (I have a big thing for butter & bread).  I had their crab appetizer which was flavorful and had a refreshing taste to it and the pork which was the most tender piece of meat I have ever tasted.  Everything tasted fresh and healthy.  I also loved the ambiance and the service was excellent.  It's a small restaurant, but it felt roomier than most since the tables were spread apart.  I'm a type of person that likes her personal space and really appreciate places that acknowledge that.  It was a treat dining here.  Don't you love it when places meet your expectations?",False,0,0,1,Yujin L.,en,"{'neg': 0.057, 'neu': 0.602, 'pos': 0.341, 'compound': 0.998}",0.998,0.341,0.057,0.602,positive
1071,2007-09-02 22:29:16+00:00,5,"Wonderful! My wife and I waited until the last minute to make reservations so the only seating was at 10pm but it was worth the wait. 

The portions on the tasting menu were generous and the food delectable. The corn soup was heavenly and my wife's seasonal vegetables delicious. We've never tasted such delicious tomatoes and melon. The crab appetizer was the only disappointment of the night, but that was quickly forgotten when we tasted the Long Island Yellow fin Tuna (yes they catch Tuna off of Long Island...who'd have thunk it!)....any way, it was served rare and was delicious. Same for the Lamb and the duck we also tried. We finished with blueberries, corn ice cream (yes you read that right) and cheesecake. A seemingly bizarre combination that worked quite well. 

Friendly staff and warm atmosphere rounded out an excellent night.",False,1,2,1,Bob R.,en,"{'neg': 0.139, 'neu': 0.547, 'pos': 0.314, 'compound': 0.9933}",0.9933,0.314,0.139,0.547,positive
1070,2007-09-10 01:27:24+00:00,3,"I was so excited to go to Blue Hill!  I had heard about the farm and sister restaurant in upstate and was really hopeful to find the fresh vegetation that I enjoy when I am in SF or Cali.....all grown on the farm, organically.  sounded right up my alley.

I walked into Blue Hill with extremely high expectations.  I was so excited for this dining experience but was a little let down.  

The service was great and they continued bringing hot delicious bread once your bread on the table becomes cold...all paired with delicious creamery butter.  The glass of rose champagne was amazing.  The dairy free chilled corn soup was excellent.  The chenin Blanc wine recommendation was perfect with the meal.  the desert....fresh peach cobbler with some type of mint or basil ice cream and chocolate bread pudding (both shared) were tasty and delicious.

The problem, I did not like my entree at all.  I had the cobia sans the pig fat....described to me like a type of swordfish fillet over fresh vegetables.  It arrived as toughish slices of seared rare fish that were fishy and our waitress specifically mentioned that it was not a fishy fish.

The beautiful, 6 ft tall, shaved head model like hostess was brilliant, and accommodated our request for a larger table than the party of 2 we were.....I am sure Blue Hill is her day job and she will be a famous model some day.

I would try BH again but might stick with the veggie entrees.",False,1,0,2,Tracy M.,en,"{'neg': 0.043, 'neu': 0.65, 'pos': 0.307, 'compound': 0.9985}",0.9985,0.307,0.043,0.65,positive
