,date,rating,review_text,is_elite,useful_count,funny_count,cool_count,user_name,language,sentiment_scores,sentiment_compound,sentiment_pos,sentiment_neg,sentiment_neu,sentiment
163,2016-12-02 16:45:36+00:00,5,"every course was absolutely delicious!!!! every broth, reduction, sauce was simply devine and made every dish over-the-top flavorful!!!!! this restaurant is a gem!!!!! and one of the staff members suggested another restaurant to try for breakfast (Okonomi) which I went to as well, and it was UNREAL!!!!!!",False,2,0,1,Ann T.,en,"{'neg': 0.0, 'neu': 0.931, 'pos': 0.069, 'compound': 0.5053}",0.5053,0.069,0.0,0.931,positive
162,2016-12-04 01:09:44+00:00,5,"We went in October. It was her 30th birthday. We were met with warm smiles from everyone. They all made it a point to congratulate us. The character of the restaurant is given breath by the simple and unique culture of the staff. They are a well oiled machine and have done their homework. They are passionate about their focus. They are a family. 

This was our second time to Aska. Fredrik Berselius and the Aska family provided an incredible experience, from beginning to end, that will be a lifetime memory. From the first steps in, we felt taken care of. 

The design of the entire space is clean and elegant and dark. It felt right; cohesive with depth. The upstairs dining layout is spacious and well suited to ensure that you can focus on you. The kitchen is exposed offering a glimpse at the artists at work. There is also an outdoor space

We kicked things off at the downstairs bar, enjoying delicious cocktails and the attention commanding decor. We returned upstairs to our table and the 10-course symphony began. I could talk for days about each dish but I am going to pass. I suppose it's more important to tell that Chef Berselius' vision has matured and extends throughout each dish to create a comprehensive, connected experience. It was one plate of genius after another bringing flavors, textures, colors, and contrasts that I have never explored. It was beautiful. The product is there and it is art. 

This will be a yearly visit for sure.",False,3,1,3,James I.,en,"{'neg': 0.011, 'neu': 0.81, 'pos': 0.179, 'compound': 0.9908}",0.9908,0.179,0.011,0.81,positive
161,2016-12-09 18:54:44+00:00,3,"To be fare, I should probably give it 3.5-4 stars for all the good things on those dishes. However, the service was so bad, that I am still pissed. 

The service charge was included in the prepay, that could explain the lack of management. I believe everyone could be at your service, and it created problems. For example, I asked for sparkling water, but my glass was filled by still water for once.

This is the only restaurant where I could not get half of waiters' course introductions. It is true that they used lots of difficult plant names, but the distance they kept, volume and tone they speak were really the problem. There were hardly any eye contact. Course, lines, sauce, walk away.

The booking site suggested the 14-course to be a 2-3 hours meal. I have called the restaurant and was told they could definitely make it a 2 hours one, all I needed to do was notify my server. At the day of my reservation, server checked with the chief. He came persuading me to push my other appointment, which was not really possible but i do appreciate his professionalism. He told me 2 hours could be done, but I just had to eat really fast. Yes he denied that preparation required longer time, and offered to remind me when I eating pace fell behind. As a result I ate super fast, and ended up waiting longer than one usually would. Comparing with another table that came 15min earlier than we did, we were served under a normal pace, no rush at all. The last 3 dishes were all deserts, which were served all together by other fine restaurants. They made me wait 10 min for each of these bits. I ended up staying about 3 hours and still missed the last dish. I believe it was supposed to be a chocolate, and I waited 15 min for that it. 

I admit I should have make myself more available, but the servers attitude really pissed me off. After two hours, and with 3 courses left, I asked the server if they could speed it up. One male server, who had been slacking it off, suggested that I should just leave. Being offended by his answer, I stopped talking. He started pushing me to say ""ok"" so that they can stay with their current pace. One bond female server was well trained and keeps asking if I could give them more time so I could taste the rest of those dishes. The other dark hair female kept lying it usually took 3-4 hours and 2 hours was such an ask, but they were making those dishes faster and I should be GRATEFUL. She asked me how was the meal, I teasingly answered late. She started at me as if I said something ridiculous, then she repeatedly asked the question until my friend gave her an answer that satisfied her. Waited 15min for the last course, I stood up and asked for my coat. Nobody greeted me along the way. 

Initially I thought I would come back for the delicateness put on each dishes, but after 2 hours, I knew I would never come again.

Other cons: awkward height of the partition wall, one restroom.",False,3,12,0,Eleanor Q.,en,"{'neg': 0.143, 'neu': 0.781, 'pos': 0.076, 'compound': -0.9928}",-0.9928,0.076,0.143,0.781,negative
160,2016-12-10 14:07:41+00:00,5,"Highly original and well executed, Aska deserves its 2 Michelin stars. It's a great addition to the Brooklyn restaurant scene offering something completely different than the usual high end tasting menus. Along with Chef's Table at Brooklyn Fare, Aska is making Brooklyn a destination for exciting, innovative, and refreshing restaurant experiences.

The food is seafood-centric, with surprisingly strong flavors helped along with concentrated broths and pickled accoutrements. Flavor experiences were augmented with a full palate of textures, such as the crispy dried seaweed with tiny dollops of puréed mussels, the grittiness of charred lamb heart mixed with creamy soothing sunchoke, and the gentle softness of the skate with celery root and celery root purée. Amazing.

The wine pairings were a highlight as well. Selections from Slovenia and Croatia mixed with French, Italian, and German wines made from varietals I've never heard of. There was a non-alcoholic milk as well!

Come here for innovation, beauty, and flavors. Come here for a wonderful time and a unique experience.",False,1,0,0,Ken F.,en,"{'neg': 0.02, 'neu': 0.717, 'pos': 0.262, 'compound': 0.9924}",0.9924,0.262,0.02,0.717,positive
159,2017-01-04 21:17:25+00:00,5,"Best restaurant of 2016, 2 michelin stars... I had very high expectations and the food at Aska was kind of mind-blowing. I'd never had Scandinavian-style cuisine before, or rather ""Modern Nordic grounded in Brooklyn"" cuisine as the Chef sort of corrected me. It's very unique, even a little weird, and it's an amazing experience. 

The restaurant is minimalist, dim, almost unwelcoming, and it took me about 2 courses to start warming up to the spacious room. Mostly because of the staff. The staff were all fantastic, friendly and personal and not too formal. The chefs who work in the kitchen (every table has a great view) each come out to greet you and introduce every course. The Chef makes his rounds as well, and it's wonderful to listen to him talk about his food (listen hard, because he's very tall and softspoken). I was intimidated by the blood pancake - it's rich and almost chocolatey. Still quite strong for me, I didn't finish, but I'm glad I tried it. If you absolutely do not want it then you can request a plain pancake. A course of ash made from charred lamb heart... it sounds crazy but somehow it reminded me of bacon (VERY well-done bacon). Of course besides these, there were many many delicious not-so-crazy dishes. My favorite was lichen, fried and delicately crispy, over a lightly sweet caramelized cream, with an almost briny mushroom broth. Skate was presented on the bone with a luxuriously creamy celery root puree. The 120 day dry aged rib eye has my mouth watering even now. A dessert of fermented then pickled whole strawberries was the best strawberries I've ever had in the middle of winter, spooned over raw milk sorbet that was clean and refreshing.  

We were told the team actually forages for some ingredients, and these ingredients make quite an impression (mushrooms, moss, flowers). Most ingredients are transformed and used in interesting ways (as opposed to showcasing the simplicity of expensive ingredients). You have luxurious ingredients as well, but you get to appreciate more humble ingredients. Each dish has multiple components which are just okay on their own, but are great when eaten together. 

I believe this is one of the best values for set menus in New York, as the 19-course menu is $215 inclusive of tip. Highly recommend going for the extended tasting menu. They leave you with a printed menu and a beautifully crafted knife per diner, a little something to remind you of an incredible meal.",False,3,2,2,Lillian Y.,en,"{'neg': 0.058, 'neu': 0.728, 'pos': 0.214, 'compound': 0.9977}",0.9977,0.214,0.058,0.728,positive
158,2017-01-18 04:09:57+00:00,4,"Just ate there. GREAT food. The service... ?? Our server, we opted on our table of four, for the wine pairing. Unfortunately, the pours were ridiculously small. 2 teaspoons?  Really? (We were later told that they ""fill they up"" after you drink the first taste, but they don't.) It spoiled most of the evening. For the money paid, they should err on the side of generosity.",False,1,0,0,Lauren C.,en,"{'neg': 0.079, 'neu': 0.792, 'pos': 0.129, 'compound': 0.6885}",0.6885,0.129,0.079,0.792,positive
157,2017-01-20 22:53:05+00:00,5,"Just came back from a trip in Iceland, so I was delighted to secure a reservation for this new Nordic restaurant that recently eared two michelin stars.   Prepay at reservation, gratuity and tax included.   Interesting system.  Sure makes a lot of things simpler.

I had high expectations for this restaurant, and Aska not only met it but was better.  Nineteen course meal too about 3 and half hours.   

Food is inventive and interesting.  The servers will tell you the ingredients, but it is likely that more than half of it's not something you've heard of before.  I'm not complaining as I take a lot of joy in trying new things.  Many courses will wow you, some will be just ok, but all are original and creative.  I was blown away by lamb's heart dish.  Burnt to ashes but it was lamb's heart nonetheless!

Ambiance is a huge factor here.  Black ceiling, black walls, black furnitures.  Staff dressed in black.  It seems really dark at first, but then again it's as if the chef wants you to focus your senses entirely on the food.  

My party of four were fortunate enough to get a table right next to the kitchen area, so we could observe some action from the sideline.  It was a pleasure to see everyone work in harmony, yet in complete silence most of the time.  It was amusing to see Chef Fredrik completely in focus, and he wasn't saying much but his presence was incredibly strong.  He may be a culinary genius.  I'm going to have to visit this place again to make sure.",False,4,1,3,Paul K.,en,"{'neg': 0.062, 'neu': 0.714, 'pos': 0.224, 'compound': 0.9944}",0.9944,0.224,0.062,0.714,positive
156,2017-02-02 15:59:32+00:00,5,"After a positive experience at the previous Aska in Williamsburg, Chief Fredrik Berselius seems to have upped his game, greatly improving the setting and service, and more importantly improving on the menu.  Our meal reminded me of Noma in Copenhagen -  then the top rated restaurant in the world -- 18 months ago.  Heavy on Nordic flavors, berries, ferns, and other forest foliage, and of course fish.  Our ten courses were amazing,  This is a special meal and well worth the journey.  Also the prices of $145 per person is way below what one would pay for a similar quality meal in Manhattan.",False,2,0,1,Tony R.,en,"{'neg': 0.012, 'neu': 0.773, 'pos': 0.214, 'compound': 0.9693}",0.9693,0.214,0.012,0.773,positive
155,2017-02-11 19:36:02+00:00,5,"Such an amazing dining experience!

We did the $145 tasting menu and it was one of the most creative meals I've had this year. Everything was delicious, well balanced and thoughtful; totally unique and unlike anything I had eaten this year. The service was great. They had heard we had dined at the old Aska, when it was still in kinfolk studios and every server we talked to wanted to know how we had liked our experience, etc. I can't wait to go back.",False,2,0,0,Angela C.,en,"{'neg': 0.0, 'neu': 0.721, 'pos': 0.279, 'compound': 0.9829}",0.9829,0.279,0.0,0.721,positive
154,2017-02-13 06:43:50+00:00,5,"The original Aska closed in 2014 and reopened in 2016 to promptly become 2016's ""top tasting menu restaurant in NYC."" We started with cocktails on a rainy night as we waited for our private dining room to be ready. It was a very special birthday, and the ambience of the bar area was already a preview of the spectacular performance to come. 

Chef Frederik Berselius himself came out to greet us. He was charming and very direct in that Nordic manner. He approached my lactose intolerance with a bit of friendly Nordic chagrin, so I said it would be ok to include. (Really, he was very very nice about it, and I know that Chef wouldn't insist if he didn't think it was for the better. Much like my parents, right?) And yes, it is very difficult to eat Nordic cuisine when you can't have dairy. That and Italian. You know, in case you're planning to take me out to dinner.

The whole experience was beautiful, and the service impeccable. Creative, authentic, and very unique. Seafood-heavy, of course. The wine pairings were excellent, though for those who care, very heavy in whites (to accompany the seafood). The ambience transports you, and you forget you're in Brooklyn. There was a lot of discussion about possible after-dinner partying at Bembe, so save stomach space for sweaty Latin dancing. For those into that sort of thing. Which, I am. 

Unmissable, top notch experience.",True,2,2,3,Rose K.,en,"{'neg': 0.05, 'neu': 0.753, 'pos': 0.197, 'compound': 0.9904}",0.9904,0.197,0.05,0.753,positive
153,2017-02-28 17:00:51+00:00,5,"Need more stars. Some friends and I did the 19-course (sic) tasting menu here, little private room in the book, for a bachelor party.

Fantastic.

The ceremony and sense-of-occasion was basically flawless; courses were presented with grace and detail (you WANT that, when you're dropping lots of bucks on a 4-hour meal); the wine pairings were treated with similar care.

The level of service extended to _deviations_ from the plan; I'd just come in from a flight and needed caffeine, and there was no sniffiness about working a coffee in between the best suited courses for timing, taste, etc. More substantively, they accommodated the fact that someone in our party (me) chooses not to eat all the meats offered on the tasting menu, and made smooth, tasty, and unfussy substitutions without impacting everyone else's experience.

And the food was grand. It was ""fun"" (cutting open bundles of spices wrapped around langoustines), varied in tone, and had lots of the kind of ""earthy"" deep flavors one might expect from Scandinavian foodie locavore-ish super-upmarket food of its kind. A couple of the deserts, in particular, stick in mind -- a kind of milk foam raw milk ice cream at the end with crunchy bits, especially. And that langoustine wrapped in herbs (not a desert).

This is obviously a (very) special occasion experience. But for something like that: it's absolutely grand, worth it, a treat.",False,0,2,0,James C.,en,"{'neg': 0.007, 'neu': 0.833, 'pos': 0.16, 'compound': 0.9858}",0.9858,0.16,0.007,0.833,positive
152,2017-03-19 03:59:01+00:00,5,"Aska is a new two-star, tasting-menu-only Scandinavian-inspired restaurant in Brooklyn.
I was happy to find some available 'tickets' to buy - yes, tickets, as Aska is one of those places that has a theater-model of pricing. You simply buy and pay upfront during reservation, and then just show up.
I've been in all-but-two of two-star restaurants in NYC and can definitely say that this one met my expectations and is high up there in the ranking of the two-stars.
The tasting menu was a pleasure with only one or two dishes that I wasn't particularly fond of. My favourite dish would be the crab in crab soup as it was just so flavourful. You'll find a lot of Scandinavian touches here which will be familiar if you have experience with other high-end Scandinavian restaurants like Noma or Geranium in Copenhagen, for example the usage of ingredients like juniper or other needle trees.
Service was great, exactly what you would expect in a restaurant of this calibre, but just remember the ambiance, while dark, leans more towards business casual. You won't find waiters here dressed in suits like in some high-end French restaurants.
Fredrik was there and chatted with us for a good five minutes or more and told us his story of how he ended up here with this new redesigned Aska. I always like it when chefs go around and talk to each table towards the end of service.
Overall a great experience, I'll be back!",False,1,0,2,Rafal S.,en,"{'neg': 0.027, 'neu': 0.846, 'pos': 0.128, 'compound': 0.9759}",0.9759,0.128,0.027,0.846,positive
151,2017-04-03 10:44:00+00:00,4,"It was fun to experience but was expensive. Not sure if I'd come here again. Not exactly comfort food. Also location is way out in Williamsburg which is fun to trek to but again, you have to make it a special trip. Not a bad thing. Service was 5 star. Can't really beat it.",False,0,0,0,Rick N.,en,"{'neg': 0.169, 'neu': 0.614, 'pos': 0.217, 'compound': 0.5396}",0.5396,0.217,0.169,0.614,positive
150,2017-04-19 16:17:31+00:00,5,"Can't describe this experience in a few words, but I will try.. 

My boyfriend took me here on my birthday last week. We're greeted by a warm ambiance and friendly hosts. We ordered a few drinks and were seated immediately. The kitchen is completely open and we see the head chef working diligently. The open kitchen was a plus - it's really nice to see the chefs working on your food as they come out. 

We ordered the 10 course meal which took slightly north of 3 hours. Very happily full by then. The servers were very accommodating and each entree was served by the chefs who were making it. The head chef came by our table a few times to talk to us - he was incredibly friendly and even more skilled. 

We will definitely be back to try to 17 course meal. The best entree was the 120 day dry aged steak or the moss dish - slightly fried with a mushroom broth. Simply delicious.",False,3,0,1,Jieun L.,en,"{'neg': 0.028, 'neu': 0.744, 'pos': 0.228, 'compound': 0.9924}",0.9924,0.228,0.028,0.744,positive
149,2017-05-11 19:51:37+00:00,5,"First time tried Scandinavian food, and chef Fredrik Berselius did impress us. We did the 19 course tasting menu, the full experience took around 4 hours.

The moment I stepped into the restaurant, I knew I'm gonna love this place. From interior decorations to food presentation and flavor, everything has a sense of minimalistic aesthetic. They use novel ingredients to present the originality of the flavor, and also have some bold experiments with the food such as the blood pancake. The tasting menu started with fresh blue mussels, just the right way to arouse my appetite. My favorite dishes of the night was the langoustine, which was cooked in aromatic herbs and was really tender and juicy. My friend an I also enjoyed the Maine oyster and the caviar. 

Scandinavian food stresses clean flavor and fresh ingredients, so I guess it probably won't please someone who likes heavy or creamy taste cuisine. The service was top notch as well. Overall, the dinning experience was incredible and I highly recommend it for a romantic date night.",False,4,1,2,Candice Z.,en,"{'neg': 0.023, 'neu': 0.7, 'pos': 0.277, 'compound': 0.995}",0.995,0.277,0.023,0.7,positive
148,2017-05-12 19:34:40+00:00,5,"One of our favorite foodie experiences in NY was at WD50 years ago. Over the years, we've eaten at renowned restaurants in NY, but nothing has come close since. Except now at Aska.

We did the 10 course tasting menu with drinks pairing (we were full at the end of the evening, I think the 19 course would have been too much food for us). We sat at the table facing the kitchen, it was fascinating watching them spending so much time perfecting each dish before it came out - and each was like a piece of art. The meticulousness and level of detail was quite amazing. Apart from the visual aesthetics, the food is interesting too - makes you think eating things you would have never thought of before. And of course delicious. 

We were informed when we arrived that we had the table for the whole evening. It's certainly nice not to be rushed at all, to have the luxury of time, to relax, chat, and enjoy the experience.

The staff there are warm, friendly, helpful, which made Aska extra special (isn't very annoying when you have to deal with rude obnoxious waitstaff, why do certain restaurants have that culture?). They accommodated our food restrictions, we had informed them via the site in advance. They double-checked with us about a couple of things when we arrived.

The bartender downstairs makes excellent cocktails. She's also very warm and chatted with us for a while, she even made a couple of special cocktails based on what we had said we liked.

All in all, a very happy evening. I want to go again and next time try out their back garden.",False,0,0,0,Anne B.,en,"{'neg': 0.035, 'neu': 0.683, 'pos': 0.282, 'compound': 0.9983}",0.9983,0.282,0.035,0.683,positive
147,2017-05-13 02:30:50+00:00,5,"This restaurant is completely restored my faith in high-end meals in NYC. 

I'm sure one can dissect each course in detail in the other reviews, but all I will say is the tastes you will experience here are somehow both unbelievably delicious, and so novel they feel as if they are out of a dream.  Imagine taking the amazingness of toast and putting it in the form of a soup... or taking the woodsy flavor of mushrooms and maple syrup and assembling it into ice cream......or combining a chinese plum with chocolate and serving it on a small twig ...these all happen at Aska.

In comparison to a recent excursion to another newcomer to the NYC restaurant scene, Gunter Seeger, another  michelin winner of this past year (albeit single star), Aska is so much better I feel the money I spent at Gunter Seeger might as well have been flushed down the drain. Sometimes, at these more conventional ""fancy"" places it seems as if you pay ridiculous amounts for tiny, pretentious courses with random assortments of ingredients blended, liquified, and dabbed on a plate. Aska could not be further from this. This restaurant is what I  thought these kind of restaurants could be. The preparations are not only purposeful, but so surprisingly interesting I have no idea how anyone could have thought them up.

Aska is worthy of all of it's recent accolades.

Of course, service and setting, etc is great too, if you care about this sort of thing.",False,2,0,1,Stephen K.,en,"{'neg': 0.085, 'neu': 0.73, 'pos': 0.185, 'compound': 0.9847}",0.9847,0.185,0.085,0.73,positive
146,2017-05-18 13:19:30+00:00,5,Amazing experience. Every dish was explosion of tastes. Perfectly planed menu. Can't wait to go again and tell all my friends to take this experience. Best in New York!,False,0,0,0,Simona K.,en,"{'neg': 0.0, 'neu': 0.566, 'pos': 0.434, 'compound': 0.9605}",0.9605,0.434,0.0,0.566,positive
