,date,rating,review_text,is_elite,useful_count,funny_count,cool_count,user_name,language
1972,2013-03-31 21:47:41+00:00,4,"Good Food and nice ambiance. The food is good, but beware specials like; $87.00 Lobster Fra D'Avlo and $67 Shrimp Special, along with $45 per person Antipasto. If they start getting real with their prices, they might end up being what they have ""Widely Publicized"" themselves as being an Old-School Downtown New York Italian Restaurant of The 1950's, instead of a super-expensive ""Special Occasion Only"" or 1%-ers restaurant. $50 Veal Parmigiano is not in-line with a 1950's NY Italian Restaurant, even filigreeing in Inflation, ""It Just Doesn't Compute.""",False,0,0,0,Vincent R.,en
1971,2013-04-01 19:22:15+00:00,4,"This place is as tasty as it is fun. And despite being arguably the hottest table in NY right now, I found the staff to be understated and friendly. I had such an enjoyable experience that on my way out I made reservations for the following week. 

Much has been written about the style of this new spot such that it need not be repeated. The restaurant, while large by Torrisi's standards, is actually quite small and that becomes an issue if your table is not quite ready (as was the case when we arrived). The bar is a semi circle that can barely fit 5 standing patrons. We were lucky that we arrived early, but I am fearful of how they intend to handle the overflow in the middle of their busiest times. Also, $17 for a Manhattan, albeit a great one, is approaching mid-town hotel prices.***

The freebies are very tasty and I was pleased that they brought extra cheese and garlic bread when asked. I was also glad to see their ""wine adviser"" was supportive of our choice of the least expensive bottle on the menu ~$40 which really opened up into a great flavor after 30 mins. 

People have begun to complain about the prices and at first blush many are quite high, but I think it is important to think of Carbone as a ""family style"" Italian restaurant  - even if they don't advertise themselves as such. Two of us split the baked clams (exceptional with a whimsical use of uni), spaghetti de mare, chicken scarpiello, meatballs (pushed on us and the low point of meal which is surprising since they are so good at parm), and chocolate blackout cake. I must note that the chicken was among the juiciest chickens I've had. With the wine and tip it was $220 total. That seems relatively reasonable and we walked out (barely) exceptionally full and very happy.

*** I note that I visited a week later and the same cocktail was now $14 dollars. They explained that they had gotten some flack for the high prices and while they thought it was worth it for a superior product, they wanted to be responsive to customer's complaints.",False,4,0,1,Adam K.,en
1970,2013-04-11 15:48:29+00:00,5,"A terrific meal and experience; I highly recommend it.  In fact, I loved Carbone. After one meal, it s already one of my favorite places to eat in the city--although I doubt I will be back often considering the price tag, it is entirely worth it and excellent. 

The food: simply delicious.

-The freebies--the cheese, prosciutto, pickled veggies, and most importantly the garlic bread and grandma bread were great.  
-We had a half dozen oysters--fresh, spicy, and delicious.  
-The baked clams--interesting (uni on 3 of them) and flavorful.  
-The Caesar salad-- a highlight--the preparation was wonderful and then taste was even better--the best croutons I've had in my life.  
-The pink linguini vongole--perfectly prepared 
-the VEAL MARSALA--holy crap, what a piece of meat.  Perfectly cooked with a crazy-addictive sauce.  The best veal I've ever had. 
-Crispy broccoli rabe--the only disappointment of the meal--who wants tempura broccoli? We did not realize it was fried that way, I guess we should have asked. 
-The desserts looked great but we ran out of room. 

The drinks--I had two manhattans and my partner had a gimlet.  All three drinks were really prepared and delicious.  I don't mind the 15 dollar price tag considering the artistry in the drinks.  

The Service:  I loved the dinner jackets, the attention to detail and professionalism.  Yes, you do not get your menus right away.  I am certain that is on purpose.  You are meant to sit down and enjoy a drink before turning to the food.  Just be patient!   If there were kinks in the service noticed by previous reviewers, it must have been worked out because the service was impeccable.   Our table's captain was charming and knowledgeable and the bussers were quick as well.  The meal was well-paced and did not feel rushed.  

The space:  Really great as well. I love the attention to detail, the lighting (though the front room was a bit too bright), and the ambiance is just perfect.  Special occasion, important date, romance all the way--but also it would be a great spot to go with family.  

Overall: Sure, it is expensive.  But if you want to drop some money on a nice dinner, this is a great place to do it.  We got out for 240 with tip, which is super pricey, but not out-of-control.  We are going to come back for my lady's bday in September!",False,2,1,0,Ian A.,en
1969,2013-04-11 19:05:41+00:00,2,"Left very dissapointed. I was anxious to try Carbone given my love for Torrisi, however, Carbone did not live up to the hype (particularly in the service department). 

Service: 
From all the reviews I've read, Carbone strives to place an emphasis on impeccable service, but this was actually the worst service I've experienced in awhile. We waited some time for our drinks, did not receive half of the ""freebies"" others have mentioned, and our waiter really pushed adding the meatballs to our order (we had already ordered 5 items which was WAY too much in itself and the meatballs were the low point of the meal). When we received the check, we noticed that a bottle of wine that we did not order was included on the bill. Obviously we asked them to remove this, which they did, but there was a bit of obvious whispering amongst the wait staff that I did not appreciate and only a quick ""my apologies"" was provided. Furthermore, upon exiting, the waiter came (embarrassingly) running after us saying that we had taken both copies of the receipt. We had not, and when we came back into the restaurant to re-swipe the card, another waiter picked up the signed receipt that our waiter had dropped on the way over to his station. The head waiter then proceeded to scold him in front of all the diners to ensure people have signed their receipts before ""letting"" them leave. Really?  

Food: Overall was overally-seasoned (VERY salty). Other than the appetizers, I would say the portions are family-size. Perhaps one pasta and one entree to share. 
 
-Carpaccio: Highlight of the meal (likely as it was the most unadulterated thing we ate). 
-Stracciatella w/ Crab Soup: Nothing special, would not advise ordering it
-Black Ties w/ Lobster: The pasta/ sauce was very pedestrian. I will say though, the lobster was incredibly fresh/ sweet and the amount provided here was appropriate to the price tag. 
-Meatballs: Carbone has nothing on Parm's meatballs---would have thought they would be the same?  
-Chicken Scarpiello: Chicken was incredibly tender but the tang/salt in the sauce was overpowering. I could only eat a few bites. 
-Creamed Escarole: Very indulgent dish--could be great if they removed about half of the salt. 

Atmosphere: 
Loved the atmosphere. The art is fantastic and the ambiance was very different here-trendified Little Italy.",False,4,1,2,Lauren P.,en
1968,2013-04-15 02:36:11+00:00,5,"What a great restaurant experience!!!  My husband and I went here tonight and I have a feeling this will be the highlight of our one-week babymoon in NYC.  We have access to really good and authentic Italian food in SF but this was an all-around fantastic experience.  Now I know why this is the hottest restaurant in NYC at the moment.

The throwback 1950s ambiance was a fun setting. The freebies (esp. the Grandma's bread, breadsticks, garlic bread, and powdered sugar crispies) were great as well as everything we ordered.  The Spicy Vodka Rigatoni (I don't think, or at least hope, there was much vodka in there!) had the perfect kick and perfect al dente-ness. That was the best Veal Marsala (rather veal period!) we have ever had. The veal literally melted in my mouth...definitely never had a cut of veal like that before.  The mushrooms on top and on the side of the dish set it even further apart. 

Definitely get the Carrot Cake with Ginger Ice Cream!  The Tiramisu was solid but not outstanding (surprising since it was even topped with nutella) unlike everything else we ordered.  I don't normally like nuts with my Carrot Cake (even if the cake is moist and delicious like this one) but this carrot cake did not have nuts in the cake, but toasted bits of nuts were on the outside...was perfect. 

The beer (Southhampton) my husband ordered was really good (snuck in a couple of refreshing sips...mmm) and the service was great!!  We left very, very happy and not overstuffed (since we didn't each order an appetizer, pasta and a meat like everyone else around us who took doggie bags home).  If you can get in, it's definitely worth trying!",False,0,0,0,Marina S.,en
1967,2013-04-17 16:28:12+00:00,3,"Im really surprised that this place hasn't had a flood of reviews on yelp based on the traffic jam at the front door all night while we ate. Even though we had reservations for 7, we still waited a half hour to be seated and had to jam ourselves into the bar area that will hold about 6 people comfortably (standing) and had about 20 people there before we left.I loved Torrisi in its current form and i really liked Parm as well so i was sure that this would be yet another hit. I cant say that it lived up to my expectations. I really enjoyed all the freebies that they brought out to our table and the server who brought us most of our food was very professional,courteous and thoughtful. The head waiter,however, was less so. Although he joked around with the tables to the right and left of us, he seemed baffled by two gay guys out on a date. I think it would have helped if one of us had a vagina, but i digress........Because i had read the yelp reviews, i knew better than to be bullied into getting a shitload of food, and I'm glad because even with the ""under-ordering"" we still rolled out of there stuffed beyond the limit. And let me say the waiter captain really tried pushing us into ordering more food.The Nonnas bread was pretty amazing, as everyone has noted, and the cheese and other bread were pretty good too. I ordered two Collins from the bar , which were,in my opinion, pretty amazing , and worth the 15 they were charging. Less successful, was the vodka rigatoni. I don't know if was because I'm not a big fan of al dente pasta, the hype of the pasta, or i just didn't care for it but it wasn't very good. At all. The tortellini, on the other hand, was AMAZING. like, i might go back just for that. We also had the potatoes as a side, which came in a giant casserole dish and we couldn't finish them even though they were delicious. They were green,scalloped and came with a ton of olives, which normally wouldn't be my thing, but i really enjoyed them. Also, we ordered the meatballs, which weren't on the menu, and weren't offered by our table captain, but i had seen them on the table next to us and i asked for them.They were very tasty as well. We didn't have room for dessert, so we didn't get the grappa that a lot of people around us got for free, which is fine with me since i don't like grappa at all. For the price that we paid, i don't think i could justify going back. And i really wanted to be able to have that experience where 25 dollars for a plate of pasta would be okay, and i have been to places,like Haven, in Oakland, where i would pay 25 bucks for their pasta, but this place wasn't it. Sorry, Carbone, and good luck.",False,4,3,3,Jim M.,en
1966,2013-04-19 05:00:51+00:00,3,"I've met and talked to Mario a few times, through his path to stardom. He's a good guy, and many don't realize Torrisi almost didn't open. He's a hard worker and created (albeit with some service issues) two stellar spots with Torrisi and Parm.

Now to Carbone. Just tried it, and brought two friends who were in from out of town. With no reservation, we still scored a table walking in. It was what I call the ""tourist table"", pinned against one side of the bar. As a native NY-er, I would usually object, but the bar was not crowded, so it was fine. And honestly there were no other tables.

My actual rating is 3.5, but that's not an option. The bus boys were great. The hostess was sweet, and the sommelier was ""not too snobby""...which makes sense as no bottle is under $60 and we had two. The old school ""circa il mulino"" waiter was a bit too much. Short and curt, and displeasure written all over his face when we went against his food recommendations. Oh and this old schooler is not thrilled to answer questions either. Just preferring to race to a big tip, but putting very little effort forth.

The food: The ""freebies"" as other reviewers call them, are not free but rather incorporated into the hefty price tags, and intended to ""belly fill you"", so your less irritated by the small portions (especially the pastas). Regardless of their obvious tactics, the cheese, grandma bread, thin prosciutto, and garlic bread are excellent. I second and third other mentions of the meatballs...you'd think slam dunk due to parm, but carbones version while flavorful have too much gristle and off putting texture. The carpaccio was great, the simple sounding asparagus was great, and the tortellini (only 7 pieces on a small bread plate @ $25) left you wanting more but was delicious. The wine with the extra mark up for ""the show"" was still quite good.

FYI- Veal Marsala normal portion is $52...enough said.

This is unfortunately not a great restaurant for $350 for three...and note I think many restaurants are worth $350. It's a fun experience once in awhile that has good food, and will be sustained by special occasion diners and out of towners. With a few tweaks he could grab a lot more regulars, as today's hottest reservation will fizzle in due time.",False,4,2,2,EJ P.,en
1965,2013-04-21 03:47:46+00:00,2,This place is so over rated.  We had to wait 30 minutes for our table.  There is not a bar area so no place to wait.  I like the hostess suggestion to go to lupa for a drink. It was equally as busy.  So we finally got our table. The grandma bread is very good. We asked for some more. Took like 45 minutes to get some.  The Caesar salad was horrible. Its supposed to be prepared table side. Mine was prepared by the entrance of the restaurant with people walking and talking over it.  The leaves were old and did not like cheese on top.  The meatballs were pretty good.  I got spaghetti which was drenched oil.  Chocolate cake mediocre. The restaurant plays good music.  The service was TERRIBLE. The meal took 3 hours. The wait in between each course took forever. They were hoarding the grandma bread. I won't be going back.  Save your money and time and go somewhere good.,False,3,2,1,Lisa P.,en
1964,2013-04-23 16:16:01+00:00,5,"Best. Meal. Ever.

Carbone was insane. As in insanely good. The best Italian meal I've ever had. And I'm 100% Italian, so don't tell my Grandmothers. 

The service was impeccable. We got new plates and silverware for every course. They give you chunks of parm and proscuitto when you sit down. It wasn't family style but we kind of made it that way b/c there was 7 of us. Which reminds me, the tables are small, so big groups, anything larger than 5, are probably hard to fit without a lot of advance warning, like we did. My miracle worker friend got us in there on a Fri night. 

Everything we ordered was amazing. You can't go wrong. They start out the meal by giving you chunks of parmesan cheese, the garlic bread was so good, which sounds odd to write for a 5 star restaurant, but it was. The caesar, the meatballs, the vodka rigatoni, the polenta, oh my!  All better than the next. Go go go!",False,3,0,0,Jen W.,en
1963,2013-04-24 21:16:08+00:00,3,"I have a very ambivalent feeling about my experience at Carbone.  I had read all the negative reviews about it being a simulation or inauthentic recreation of an old school Italian restaurant and I must say I agree with those reviews.  I'm sure our captain's name wasn't really enricco--probably bob or something and his line ""here is our beautiful menu"" was hard to swallow.  my wife even muttered ""that's for me to decide"".  I kept comparing everything to il Mulino and the food , service, and overall vibe just fall short of what is in my mind the standard for a real old school Italian restaurant.  If you ignore the simulated Disney-esce vibe and just judge the place on the food which was very good it still falls short of the beauty and creativity of del Posto.   So Carbone to me is between a rock and a hard place not as good as the best old school places it pays homage to and not as exciting or creative as the best modern Italian places in the city.",False,1,2,1,Steven K.,en
1962,2013-05-01 04:50:28+00:00,5,"One of the tastiest and funnest meals of the year; party of 4, Sunday night dinner, back corner table; great decor and music, friendly, albeit slightly pushy staff causing us to over-order just a bit haha

Freebies were great; both the foccacia and bread basket super yummy

Our meal was as follows:
- beef carpaccio: amazing truffle oil and acidity
- seafood salad: refreshing, tasty, sizeable
- scallops: underwhelming
- skate with lemon butter sauce: hearty and delicious
- veal parm: generous portion, honestly a good value, fried basil was great touch
- spicy rigatoni: yum
- lobster pasta: beautifully poached tail with al dente squid ink pasta - could keep on eating this dish
- chocolate cake: so-so
- carrot cake: gorgeous presentation, great contrast with the ginger ice cream

I had a great time, and albeit pricey ($130 pp all-in with 1 cocktail and 1 bottle), thoroughly enjoyed myself, the food, and the atmosphere",False,4,0,0,James T.,en
1961,2013-05-04 13:20:37+00:00,2,"I'll begin by saying the food was good, not great. The menu was overambitious, too much over-thinking on complexity of the dishes. Everything from service, to music just does not ""click."" Music was evidently supposed to set a scene- remind us of an era...but none of the selections were iconic. 

We arrived at 7:10 for a 7:15 reservation and ended up waiting for more than a half hour. The small bar was so crowded that we had to wait outside on the sidewalk. This is ironic because we had a call the day before letting us know that if we did not show up on time our credit card would be charged. So we can't be late without a fee, but Carbone can leave us out on the sidewalk for a half hour with no penalties? Rude.


The pork chop was huge, not possible for one human to eat. This is worthy of the Cheesecake Factory menu, not fine dining.  Everything we ordered was just okay. The noise level was so loud, conversation was a chore. Nothing relaxing, amazing or truly delicious at Carbone.",False,10,2,0,Janice S.,en
1960,2013-05-13 18:26:44+00:00,2,"I have never commented on this site before ,but since I appreciate what Yelp is about,I thought I would chime in.
We were at Carbone on 5/9.I was excited to go,and now I am disapointed I went.It's simply about the food...the veal parm in particular.So greasy,and overloaded with garlic.I think my entire body is still reeking from garlic.How could they do this to  a veal chop?Our server was nice,and I liked his costume.They sat us right next to the front door behind the partition,so we did not really get a chance to see most of  the decor.All this hype...I do not get it.Lupa is right across the street,and that is the side of Thompson I will stay on from now on.So sorry it turned out this way.Too bad.",False,0,1,0,Glen F.,en
1959,2013-05-16 21:16:43+00:00,5,"We had THE MOST amazing meal here for my wife's birthday. I'm pretty picky about this type of old-school Italian place, but Carbone was incredible. By far the best veal parmigiana I've ever tasted. So good. And the service was impeccable. Every single dish was stellar. Not an exaggeration. I hope we go back for MY birthday!",False,0,0,0,Mark M.,en
