,date,rating,review_text,is_elite,useful_count,funny_count,cool_count,user_name,language,sentiment_scores,sentiment_compound,sentiment_pos,sentiment_neg,sentiment_neu,sentiment
337,2014-12-26 16:08:54+00:00,5,"Would be nice to keep it a secret .... but truth is, it doesn't get better than SHUKO!!! I was three pieces in on the sushi tasting and didn't want to take another bite because I didn't want it to end. EVERY single bite was magic. counting the hours until I go back... T-32. 

Nick, Jimmy, Jerrad --brilliant! was worth waiting for. the food, presentation, vibe, the MUSIC .. おめでとう",False,2,1,3,S H.,en,"{'neg': 0.078, 'neu': 0.809, 'pos': 0.113, 'compound': 0.5563}",0.5563,0.113,0.078,0.809,positive
336,2015-01-02 23:32:46+00:00,5,"I had an excellent dinner this past Tuesday at Shuko. I went for the Sushi Kaiseki menu. The cost is $175. My favorite dish was the lobster/bacon/truffle/cauliflower dish. The dinner began with a mochi/miso/pistachio square. Followed by a crab salad and a bowl of toro/caviar that was excellent. This was followed by a dish of sea trout and trout eggs; vegetable tempura pancake style; and short rib that was very tender and flavorful. Before the sushi was served, there was a bowl of dashi with a Matsutaki mushroom. Chef Nick took excellent care of me (as did all of the staff). Wine and water glasses were refilled promptly. I had a lovely bottle of a 2012 Donhoff Spatlese that paired beautifully with everything. Looks like (from my photos) that I had 13 pieces of sushi and 2 hand rolls. When I was done with the sushi, Chef Nick asked me whether I was still hungry, and since I'm used to large tasting menus, I said I still had a bit more room for more food. A lovely bowl of spicy trout was brought out to me from the kitchen that was delicious! Two desserts: a lovely Concord grape granite and a large slice of apple pie with bay leaf ice cream. I think the apple pie slice could be a bit smaller. Seating was comfortable. I'm very happy I had dinner at Shuko!",False,0,0,0,Ellen O.,en,"{'neg': 0.0, 'neu': 0.749, 'pos': 0.251, 'compound': 0.9969}",0.9969,0.251,0.0,0.749,positive
335,2015-01-22 03:24:45+00:00,5,"Exceptional omakase, and I'm a picky eater! It's a small restaurant with most seats around a large kitchen/bar. You have your own itamae, slicing each fish and presenting it beautifully right in front of you.  

The sushi was unbelievable, my favorite being the toro which just melted as it touched the tongue. I was also impressed with the inventive mushroom dishes.

I loved the vibe, the setting, and the music. Everything was PERFECT and I can't wait to go back!",False,0,0,1,Zuzzi E.,en,"{'neg': 0.043, 'neu': 0.707, 'pos': 0.25, 'compound': 0.9601}",0.9601,0.25,0.043,0.707,positive
334,2015-01-22 16:53:48+00:00,5,"I haven't had better sushi in NYC.  Phenomenal.  Great service, great drinks, and the fish is outstanding.  The music and the vibe make this place one to which I will return many times.",False,0,0,0,Jeffrey M.,en,"{'neg': 0.058, 'neu': 0.649, 'pos': 0.293, 'compound': 0.8955}",0.8955,0.293,0.058,0.649,positive
333,2015-02-02 19:17:31+00:00,4,"KenScale: 8.5/10

Shuko is a new omakase tasting restaurant opened by chefs Nick Kim and Jimmy Lau, formerly of Neta. Unlike Neta, which I had visited previously, the dining area is a lot smaller and pretty much intended for a tasting menu on the counter where chefs can deliver each dish on a real time basis. While Neta was more oriented toward small plates that you can order a la carte, Shuko has a bit more ambitious proposition, with two different tasting menu options (sushi-only omakase at $135 per person and kaiseki style omakase with both sushi and non-sushi components at $175 per person).

I went for the sushi-only omakase option, and really liked many of the pieces that I sampled. Each piece had its own seasoning (i.e. no need to dip it into soy sauce) such as yuzu sauce, and the texture of the rice was just about right with optimal temperature. I loved the freshness of various fish pieces, from toro to fluke to Spanish mackerel to uni to tuna. The thing that most impressed me about Shuko perhaps is many unique pieces that you don't ordinarily see elsewhere. I savored the melting sensation of toro sinew, and a variety of mushroom pieces were quite outstanding as well. You can tell that Shuko isn't just settling with a pedestrian omakase menu. Each piece served on my table had its own flavor and texture that was telling its own story, and reflected the dedication of the chefs helming the counter. The sushi tasting menu will come in slightly over 20 pieces, so you'll definitely get staffed by the end of the meal.   

The restaurant has a variety of wine and sake menus, but my suggestion is to just order a bottle to go along with the tasting menus. Shuko has a trendy, modern vibe that at the same time doesn't strike you as an over-the-top, stuffy place. Getting a reservation could somewhat be a challenge so I suggest booking early. Yes, the price tag can be a bit intimidating, but if you're looking for a memorable omakase experience, you're in good hands at Shuko.",True,2,1,2,Ken S.,en,"{'neg': 0.037, 'neu': 0.87, 'pos': 0.093, 'compound': 0.9333}",0.9333,0.093,0.037,0.87,positive
332,2015-02-04 14:58:48+00:00,5,"Omaske was simply divine. Although this wasn't a true omaske, Shuko gravitated to dishes we are familiar with at any Japanese  restaurant and took it one step beyond. The one dish that took really stood out for me was the Concord grape granita. The dish was refreshing and left a longing impression to go back again. 

Heck, I'll probably go back just to hear the music. Keep up that playlist...",False,0,0,0,Alexander H.,en,"{'neg': 0.047, 'neu': 0.878, 'pos': 0.075, 'compound': 0.471}",0.471,0.075,0.047,0.878,positive
331,2015-02-11 15:32:47+00:00,5,"Went last week.   Best sushi I've had in NYC - maybe ever.   Have not been to Nakazawa yet, but have been to most of the other highly acclaimed sushi places in the city.   Can't think of a better one.   Very simple and to the point - omakase and some wagyu.   That's the menu.  And it is about perfect.  Ambiance and service were great.  

If you can get a reservation and don't mind spending some money.    Go for it.    

PS - probably better for 3 people or less since it is sushi bar style sitting.",False,0,0,0,C Y.,en,"{'neg': 0.061, 'neu': 0.81, 'pos': 0.13, 'compound': 0.8435}",0.8435,0.13,0.061,0.81,positive
330,2015-02-22 23:30:34+00:00,5,"Amazing restaurant, would definitely come back. We got the Sushi Kaiseki and it was the perfect pairing of warm dishes with a fresh selection of some of the best quality sushi I've had. I loved how their sushi emphasized the natural taste of the fish without adding much of anything else sauce/garnish-wise. The cooked dishes added nice variety to the meal so I would highly recommending getting this over just the sushi tasting.

Ambiance was quiet and relaxing, with everyone seated around the sushi bar. Great place for a nice refreshing meal to unwind the day.",False,1,0,2,Diana B.,en,"{'neg': 0.0, 'neu': 0.669, 'pos': 0.331, 'compound': 0.9903}",0.9903,0.331,0.0,0.669,positive
329,2015-02-23 17:57:04+00:00,2,"Having made a reservation for a Saturday night quite a few weeks ago, I was doubly excited to eat at Shuko after Pete Wells gave this place 3 starts in his review. Who wouldn't right? Well, I hate to be the bearer of bad news, but for me, the way this place is run and the experience that is ultimately given to the diner warrants a much lower score-- Shuko in its current state, is very undeserving of such high praise.

When we first walked in, the ambiance seemed just lovely--the decor was refined, elegant, but not stuffy, a physical manifestation of the tone that Nick and Danny wanted to reflect in their establishment. We were seated a table to the side of the sushi bar so visibility was great as well.

The problems started when, within 10 minutes of our being seated, three different servers came and asked us if we were ready to order. We had a few questions about the menu and each server basically gave us a different answer to the same questions... Firstly, don't these guys communicate with each other at all during service? And more importantly, given that this restaurant is the product of two Masa veterans, shouldn't the waitstaff have some sort of training about the menu itself? How on earth does management allow for their servers to run around from table to table with what seems like absolutely no knowledge of the food that they are serving?? 

This latter issue is my main gripe with this restaurant. We were having a hard time choosing between the omakse and kaiseki menu and asked one of the servers if he can ask if uni was part of the kaiseki? The server let us know that he wasn't ""entirely sure"" but would first check and then let us know if it was not. Since within 5 minutes of that conversation, the food that started arriving at our table  was part of the kaiseki menu, we assumed that uni was good to go, I mean, who wouldn't right?

Lo and behold, after some 10-12 courses, the meal had ended and no uni had been served...This might seem like a really paltry thing to gripe about, but the fact of the matter is that when you are dropping $500 on dinner for two, clear communication about what a person is to expect is a must. Had the server just come and to us and let us know that uni wasn't on the menu or it wasn't available, then our expectation for that particular item would not have been let down and that would have been the end of that story. 

But it wasn't. The worst part of all this was how management handled the situation. On the evening that we went, the floor manager/GM(?) seemed to much rather schmooze with her friends that were dining there than to bother checking up on other diners. We know this because her friends were sitting right next to us and she would periodically come over and talk to them, rather loudly and bumping into my partner, disrupting our meal completely. This was the last straw.

By the time dessert rolled around, we took a few quick bites out of courtesy and started looking around for someone to ask for the check. No one came to us and soon, our ""looking around"" became glares cemented onto our pissed-off faces. 20 minutes later, a check was handed to us and it was only as we were leaving, that the manager asked how our dinner was. Our response was terse but polite and her feigned concern about our disappoint was well noted.

In short, Shuko is a gleaming, beautiful ship, carrying wonderful treasure suffering from wood rot. What is the point of having good, if not potentially, great food if the management is a disaster and your service staff is laughably ignorant of the menu? For me, it's too soon for Shuko to be resting on its laurels, and I will not be returning.",False,18,3,1,L K.,en,"{'neg': 0.077, 'neu': 0.779, 'pos': 0.144, 'compound': 0.9952}",0.9952,0.144,0.077,0.779,positive
328,2015-02-28 15:34:50+00:00,5,"Had dinner at Shuko last night.  We were originally seated at a table but the hostess kindly moved us to the bar at our request.  We were seated in front of chef nick kim.  Ordered two cocktails, one tequila and grapefruit based bad one sake based.  Both were just okay, but a nice way to start the meal.  Sake menu is overpriced, but expected.  We ordered the sushi omakase ($135 per person) which had about 20 pieces.  If you are a sushi purist (whatever that means), Shuko is not that.  However, I really enjoyed my meal.  This is much better than neta, the fish was fresh and enjoyed the pace of the meal.  Nick was engaging and was happy to make special rolls for customers per their request.  I love that they toast the seaweed before making a roll or sushi, just adds a little something.  Also, the restaurant is done well and love the large bar format.  Overall very good, pricey, different from nakazawa but in a pleasant way.",False,1,0,0,C K.,en,"{'neg': 0.109, 'neu': 0.62, 'pos': 0.271, 'compound': 0.9902}",0.9902,0.271,0.109,0.62,positive
327,2015-03-02 03:13:22+00:00,5,"What a delight!  Shuko was a wonderful dining experience, spring for the kaiseki option, its a lot of food, but you get the best of both worlds with the kitchen dishes and sushi options.  Yes the seating is a bit twice and service can be spotty throughout the night, but the food is amazing.",False,0,0,0,Esther M.,en,"{'neg': 0.0, 'neu': 0.696, 'pos': 0.304, 'compound': 0.9668}",0.9668,0.304,0.0,0.696,positive
326,2015-03-03 01:34:38+00:00,2,"I just had dinner at Shuko, and, unfortunately, was very disappointed. We chose the Kaiseki option (only the squab - from the cooked dishes - was really good; the others were okay). When I made the reservation, I requested Chef Nick. Big mistake. He and Chef Jimmy were there. The problem, however, was that while Chef Jimmy was busy cutting the fish he would later use to make sushi, Chef Nick was walking around, rearranging plates etc. One of the sous chefs (very nice and friendly) prepared our sushi. It was good, not great. When we left, Chef Jimmy smiled and thanked us for coming. For $500 I expected a lot more.",False,8,0,0,Nazira L.,en,"{'neg': 0.161, 'neu': 0.706, 'pos': 0.133, 'compound': -0.6909}",-0.6909,0.133,0.161,0.706,negative
325,2015-03-05 11:13:36+00:00,1,"I would not recommend this restaurant to anyone. I went there last night and was treated very rudely simply on the way I was dressed. I asked for a seat and it was obvious that manager looked me up and down and judged a book by it's cover. Dressed for the cold weather, I was not wearing the ""appropriate"" attire. And although there were 4 seats at the bar, she stated that ""there was no room"".  And actually followed me to the front door to make sure I left. I have never been treated so poorly at any restaurant.  I only visit New York for business and always find a Sushi Bar downtown.  I wish I could comment on the food. I will never try to eat at this bar again and would not recommend it to anyone based on the blatant disrespect of the manager.",False,6,5,1,Joe A.,en,"{'neg': 0.155, 'neu': 0.812, 'pos': 0.033, 'compound': -0.9603}",-0.9603,0.033,0.155,0.812,negative
324,2015-03-15 17:18:32+00:00,5,"I've recent rediscovered Shuko.  The scallops are as good now as they were the first time I had them. The service is friendly but slow, which isn't a bad thing.  And I love the crowd.  It's the day before St Pattys day and Shuko has a dignified demeanor that beckoned me in and keeps me coming back.",False,0,0,0,A C.,en,"{'neg': 0.056, 'neu': 0.662, 'pos': 0.282, 'compound': 0.9516}",0.9516,0.282,0.056,0.662,positive
323,2015-03-17 14:46:16+00:00,2,"I'm so sad to have to write about how disappointed we were with our experience at Shuko.  I was super excited to try it, since I adore sushi and love Neta. We'd initially had a reservation for three, but as soon as we found out we'd only be two, we adjusted our reservation immediately, out of courtesy to the restaurant.  We emphasized at that point, and again left a message the day before our reservation to confirm, that we'd be seated at the sushi bar.  When we got there, we were shown to a small two-seat table instead.  We asked why we weren't being seated at the sushi bar as requested, and were told that because were now a party of two, we couldn't sit there, but they'd try to move us to the bar when someone got up.  Of course that never happened, and we watched as four seats at the sushi bar were unoccupied for the first hour of our meal.  
This wasn't the most auspicious start, but we nonetheless settled in for a great meal.  I am allergic to wasabi and told the waiter as much.  He then brought over a little side of wasabi for my friend, saying that since I wasn't eating wasabi, it was easier for the chef to just make both our meals without wasabi.  This struck us as really strange.  Just because I can't eat wasabi doesn't mean my friend shouldnt be able to enjoy her meal the way it was meant to be!  Each piece is made individually, after all.  Well, our first pieces of sushi came out.  The chef seemed confused about which pieces had wasabi, but thought he had it figured out (one side had a ton so it was easy to see).  I ate my first piece of sushi, and lo and behold, got a big mouthful of wasabi.  All six pieces were loaded with it. When we called the waiter over, he took the plate away and instead of giving us new pieces of that course, moved on to the next, sticking the first course back in later only when we reminded him.  All of the sushi was pretty good, although I noticed that it felt like half of our pieces of sushi were tuna - we had three different lean tuna preparations alone.  There was no seafood, clams, etc.,  that all of the reviews had spoken so highly of; the most 'exotic' fish was a scallop.  When we reached the last course, I asked why there was no uni since I noticed that the table next to us (there are only two tables in the place, the rest of the seats are at the bar) had had it as part of their standard sushi tasting menu.  The waiter told us if we wanted uni we'd have to pay extra!  We asked him to check in again, and were brought over some uni by Nick Kim, who apologized for 'messing up all night' by continuing to give me wasabi - by bringing over pieces of uni covered in - you guessed it - wasabi.  It would have been like a comedy of errors if not for the fact that they'd made me sick by serving me something I couldn't eat without really seeming to care.  What if my allergy had been a really serious one instead of just giving me a stomach ache?  I've eaten sushi at lots of great places, including Neta, and have never had an issue before, much less such continuing issues, with this request.  If a restaurant serves someone with allergies their allergen after a specific request, I'd expect a lot more contrition rather than just a shrugging off.
We spoke to the manager at the end of the meal, and the main thing that he and the waiter had to say was that we should come back again and it 'would be better next time.'  Given the price of the meal, I don't know why I would possibly want to pay that much money n a meal again when my first experience went like this. I guess I'll never get to try those interesting clam and seafood preparations. The service was completely indifferent and we were definitely treated like we didn't matter as much as the other customers - first with our seats, then with the care given to our dietary instruction, then with the types of sushi served to us.  Maybe if we'd been finance bros or distinguished older men (i.e. someone guaranteed to leave a great tip) we'd have been treated a lot better?  That's certainly how it seemed.  It sucks to have been looking forward to a special occasion meal so much, one that was a real splurge for us, and have it be so different than all of the great reviews, and such a letdown.",False,6,1,0,laur r.,en,"{'neg': 0.08, 'neu': 0.775, 'pos': 0.145, 'compound': 0.996}",0.996,0.145,0.08,0.775,positive
322,2015-03-18 14:27:31+00:00,4,"I partook in the $135 sushi omakase - a couple of hours of wolfishly tonging plate after plate of perfect, pink, glistening sea-morsels that straddled the visual divide between ""foodporn"" and ""NSFW"". It was the thoughtful little additions to each nigiri that made Shuko real standout sushi -- an unexpected droplet of ponzu or yozu or truffle oil or pink salt on top that gorgeously complimented the fish, like, oh, I don't know, a yellow accent table or snazzy drapes do a room. 

The omakase was in all probably about twelve to fourteen pieces of fish - and not all created equal, to my mind. My ""complaint"" is therefore that there's set menu only (omakase or the $170 kaiseki) -- the velvet ropes of restaurants -- a move that at once elevates Shuko far above a spur-of-the-moment meal, and also forces you to take the bathwater (the clam; the tuna maki, for two) down with the, uh, baby. 

Sushi counter only (be mesmerized), or try and score the private room downstairs for group.",False,4,4,4,Liz C.,en,"{'neg': 0.01, 'neu': 0.895, 'pos': 0.095, 'compound': 0.932}",0.932,0.095,0.01,0.895,positive
321,2015-03-19 20:13:26+00:00,4,"The sushi omakase was top notch and definitely competes with some of the top sushi places in NYC that have at least  one Michelin star or not (Yasuda). Some of my favorites included the buttery, soft oh toro and the Hokkaido uni. Yuzu was a prevalent  theme throughout many of the courses.",True,4,3,3,Bo B.,en,"{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.7964}",0.7964,0.162,0.0,0.838,positive
320,2015-03-21 03:12:15+00:00,5,"A fun, tasty, and pleasant experience. 

The staff and chefs were warm, friendly, and welcoming. We opted for the full tasting menu and it does not disappoint. Everything was expertly prepared and delicious. Lovely textures and flavors and the sushi quality was pretty up there. Although the cuts of fish were a bit on the smaller side. The uni was a generous portion though.

The staff was attentive and quick without being clumsy or overbearing. The wood countertop is unique and a beautiful piece of white ash. A lot of attention to detail in both the decor and food.

Overall, a great experience and I dont even feel bad about spending over $500 for a dinner for two.",False,1,1,1,Diane Z.,en,"{'neg': 0.014, 'neu': 0.592, 'pos': 0.394, 'compound': 0.9963}",0.9963,0.394,0.014,0.592,positive
