,date,rating,review_text,is_elite,useful_count,funny_count,cool_count,user_name,language,sentiment_scores,sentiment_compound,sentiment_pos,sentiment_neg,sentiment_neu,sentiment
460,2022-11-25 21:51:32+00:00,5,"I came here for my birthday and it was an amazing experience. It was opening weekend and everything was so seamless you would have thought it's been open for awhile. 

Now the food! Amazing! I am Bajan American, but Jamaican, Haitian by association without the accents lol. All of that to say, I know how to appreciate authentic Caribbean food and that was IT! 

The Chef came out and talked to everyone at their table to gauge their experiences which was also a nice touch. 

I went back a few days later, just to grab a drink before the movies and I was able to relax at the bar and enjoy the music and vibe. The drinks were also spot on. 

I will be back",False,3,3,1,Ebonie T.,en,"{'neg': 0.023, 'neu': 0.819, 'pos': 0.158, 'compound': 0.9588}",0.9588,0.158,0.023,0.819,positive
459,2022-12-02 05:47:06+00:00,5,"Amazing!! The goat patties was one of the best things I've ever had. Also loved the cosmic brownie, the powdered sugar donut icecream it comes with is soo extremely cool and fun. The hot sauce is fantastic too.",True,1,0,0,Jaana S.,en,"{'neg': 0.0, 'neu': 0.59, 'pos': 0.41, 'compound': 0.9727}",0.9727,0.41,0.0,0.59,positive
458,2022-12-04 04:49:35+00:00,5,"One of the best meals I have ever eaten.  Our server was super friendly and very knowledgeable for a new restaurant.  We has the black bean hummus, curried goat patties, honey nut peri peri salad and hamachi escovitch from the small shares.  We also got the brown stew snapper, take-out mushrooms and short rib pastrami suya. The pastrami dish was amazing - it melted in your mouth.  For dessert we got all three desserts.  The cheese cake was the table favorite but the brownie and rainbow cookie panna cotta were also very good. Kwame was at the restaurant and came over and took a photo with my daughter for her birthday.  I'm hoping that he changes the menu periodically so we can come back and try more delicious items. The room was nicely decorated and we were able to hear each other talk.",False,1,0,1,Barbara R.,en,"{'neg': 0.015, 'neu': 0.77, 'pos': 0.215, 'compound': 0.9876}",0.9876,0.215,0.015,0.77,positive
457,2022-12-07 01:36:54+00:00,5,"We had high expectations despite this restaurant only being about a month old, and still our expectations were exceeded. There was not one flaw to our entire experience. Everything from the cocktails to the small bites to the entrees were complete perfection. The pina pina cocktail in particular was so good, we ordered multiple. We are no stranger to a good crudo, and tend to order one anytime we see it on the menu but somehow Kwame's exceeded any others we've had before. It was like a flavor explosion, but somehow the taste of the hamachi was not overpowered. Fantastic and a must try. The oxtail came with rice and peas and both were also insanely tasty and unique. The oxtail was so tender and delicious I could drink that sauce. The pastrami short rib was the showstopper. The way the meat crisps up around the bone, but there is tender and delicious meat once you break past the exterior... insane. My husband who does not typically like pastrami even agreed it was the best part of the meal. The cabbage and bread it came with were also both so fantastic. It reminded me of a much more flavorful version of the traditional Irish corned beef and cabbage. The meal was on the pricey side but for the location and quality, we feel the pricing is fair. We will certainly be back and will struggle to decide whether or not to order something new or repeat this exact fantastic lineup. Thank you to the team for a great experience!",True,1,0,0,Sam L.,en,"{'neg': 0.057, 'neu': 0.645, 'pos': 0.298, 'compound': 0.9986}",0.9986,0.298,0.057,0.645,positive
456,2022-12-08 05:11:20+00:00,5,"Just wow! We basically had everything on the menu and it was incredible. Talented young chef, amazing atmosphere with great vibing music. The short rib, chicken, and mushrooms were my favorite! Oh and all the desserts  cookie crumble panna cotta!",False,0,0,0,Will S.,en,"{'neg': 0.0, 'neu': 0.65, 'pos': 0.35, 'compound': 0.9632}",0.9632,0.35,0.0,0.65,positive
455,2022-12-08 23:42:15+00:00,5,"Welcome home Chef Kwame!!! It's only been a few weeks but this is already my most anticipated reservation of 2022. 

After his last (incredible) restaurant closed in DC, I knew it was only a matter of time before Chef Kwame came back to NY. He's back and I loved every minute of my visit. 

For the food, I loved the curry goat patties and the steak. Both had lots of flavor and were cooked very well. The egusi dumplings were my least liked dish but it was my first time eating it so no love lost on that item. I also really enjoyed the scallops (but laughed at how tiny they were lol). Thanks to the waitress for warning us about it prior to ordering. For the drinks, I had 2 cocktails that I liked but I was more excited to see that McBride Sisters wine is on the menu :). 

I went opening week so there have been many changes to the menu already that I'm looking forward to. I'm calling it now, this spot will be in heavy rotation for me in 2023.",True,9,1,4,Jessica C.,en,"{'neg': 0.105, 'neu': 0.712, 'pos': 0.183, 'compound': 0.9644}",0.9644,0.183,0.105,0.712,positive
454,2022-12-09 17:26:37+00:00,5,"Our meal at Tatiana was excellent. There was such a variety of flavors across the spectrum of African, Caribbean, and Louisianan. The staff were very attentive, from the host to the servers. Looking forward to going back!",False,0,0,0,Justin S.,en,"{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.8716}",0.8716,0.207,0.0,0.793,positive
453,2022-12-12 16:20:57+00:00,5,"Chef Kwame has put it all together at Tatiana. From the moment you enter, the vibe is high energy with the very sophisticated decor and great music. The food is exceptional. We had the goat meat patties, nicely flavored meat in a crispy pastry. The pastrami, oxtails and mushroom dishes were all bursting with unique flavors. You have to eat the oxtails with your fingers to really enjoy the flavors. The cheesecake and Bodega brownie were outstanding. Service was excellent and very attentive. Chef Kwame is a great young man who has accomplished a lot and I am so happy to have met him at Tatiana. Much success to him and his team. His book tells his story.",False,0,0,0,John M.,en,"{'neg': 0.0, 'neu': 0.675, 'pos': 0.325, 'compound': 0.9941}",0.9941,0.325,0.0,0.675,positive
452,2022-12-14 03:15:44+00:00,5,"My commute was dastardly as it was raining and decided not to drive as you know I most often go for *free* street parking but this culinary experience at the lincoln center made up for it ! The rain however magically stopped when I arrived and though I had to walk around a bit to find the entrance I didnt mind getting caught up in the nostalgia of Lincoln Center on a dewy fall evening (insider tip the entrance to Tatiana is closer to the infamous steps at the lincoln center facing Broadway) .

Upon locating entrance, I was greeted inside a dimly lit restaurant with friendly greeters. And the music, baby, definitely a vibe. Once seated, i had memorized the menu and knew instantly what I wanted; inalso thought i memorized them prices but I guess I was wrong byt this meal was so worth it. Tatiana actually restored my faith in the recently mediocore dining scene in NYC. Like not only was this place running up numbers on the insta side of things, the food, the food also is worthy ... the  instagrammable moment meets fine dining thats actually a success! 

Okay let me get into the food. So if you haven't caught on everything was 10/10 except the oxtails .... 

Curried Goat Patties - yo where have these been my whole life 
Egusi Dumplings - spicy and flavorful; texture of dumpling not gummy and just smooth
Truffle Chopped Cheese - chopped cheese with just the right amount of truffle; nothing overpowering ; the bread was soft and tasty
Salmon Creole - ordered this because it had okra. Okra was bomb. Flavorful in a creole way and not spicy. Salmon was cooked perfect and paired nicely with the tomatoe based sauce and okra
Braised Oxtail  - fall off the bone oxtails but hit my palate with an oily covering that could have been toned down and amped up with  more spices to give it more carribean vibes unless thats not where chef was going and i can respect that... 

i soon realized that the dishes were a play on different cultures and i enjoyed this epcot like experience of the melting pot of NY. The drinks were litisha and our server who was also a manager was just the sweetest. I noticed the chef stopping by a few tables to say hi and i definitely got FOMo when the chef didn't say hi to me but that's cool imma always support next stop the family cookout !

Ooo you may also spot a celebrity or too while dining ... i will keep quiet on who my sis peeped in the crowd. 

My goal is to win Guiness record and try everything off of the menu.",True,10,4,7,Asiah C.,en,"{'neg': 0.074, 'neu': 0.74, 'pos': 0.186, 'compound': 0.9965}",0.9965,0.186,0.074,0.74,positive
451,2022-12-21 00:20:39+00:00,5,"Went to this spot for a ladies night out, the vibe was amazing. Service from the door was very accommodating. The interior design was very elegant. The lighting in the restaurant set a great mood. The drinks were just right. My friend has the Egusi dumplings. She said they were really good. They had to be since she was quiet while eating them lol. I had the takeout mushrooms which were phenomenal. So much flavor in each and every bite. As a plant based eater I was so happy to enjoy a wonderful meal here.",False,1,0,0,Isoken O.,en,"{'neg': 0.011, 'neu': 0.687, 'pos': 0.302, 'compound': 0.9886}",0.9886,0.302,0.011,0.687,positive
450,2022-12-23 04:05:30+00:00,5,"Living in lincoln square We were excited to try Tatania.  The space is sophisticated and hip.  The beaded curtains reminded those of us of a certain age of  the four seasons of ages ago, giving great views of the plaza and people going to the Met and State theater ( as we knew it back in the day) Reception was a bit cool but things warmed up once we met our excellent wait person Beatrice. The food was amazing. 
Hamachi delicious, fragrent of lime  and cilantro. The fried okra was a revelation. We liked it hot and spicy but you can ask for less heat if that's your thing.  Truffled chopped cheese is a must try...have never had anything like it.     Husband's oxtails were savory and the rice seasoned well.  I had the sazon chicken which was accompanied by a soffrito stew with olives  that was bursting with flavor. We were amazed at the balances the chef achieved in each dish.  Spurred by the  inventive use of spice and heat we figured we had to try dessert and that's where things fell flat.  Ugh what a let down.  Dont ask and we won't tell.   Please work on that chef.   Wines by the glass were  very good with generous pours. Beatrice our waitperson was wonderful, the service was great.
The music was good but  a bit loud .
So glad to see a vibrant hip place and talented chef at Geffen.  Wishing Tatania much  success.",False,0,0,0,John S.,en,"{'neg': 0.043, 'neu': 0.65, 'pos': 0.308, 'compound': 0.9982}",0.9982,0.308,0.043,0.65,positive
449,2022-12-23 16:02:27+00:00,5,"Yea baby. It's really like that. No way in the world an Afro-Caribbean inspired, upscale restaurant could come to NYC and not see me. I've been a huge fan of Chef Kwame since Top Chef and as he penned ""A Love Letter to NYC"" with this menu, I happily dove right in.

First things first, you get your reservations on Resy. Make sure you select ""notify"" for any cancellations, this is how I snagged my res. Resy gives clear instructions on how to find the golden doors within Lincoln Center's Plaza and upon entering, your met with low purple toned lights with gold decor and accents. Royalty baby.

We basically ordered the entire menu, but the standouts to me were the Curry Goat Patties, Scallops, Truffle Chopped Cheese, Green Caesar, Pastrami and the Cosmic Brownie. Along with my Nutcracker Cocktail. The food is delicious, there's no question about it. But eating with the frame of mind that this is a love letter to NYC, he hit the staples on the head. With each bite came a nostalgic feeling, a story, it evoked feelings and sentiments of home. Not being from the Africas or Caribbean, but growing up in NYC, it was a perfect blend of all that I've been raised in. A 10/10 dining experience. All of my senses were through the roof.

You better go 'head now Chef Kwame",True,12,5,7,Sojourner E.,en,"{'neg': 0.024, 'neu': 0.798, 'pos': 0.178, 'compound': 0.9902}",0.9902,0.178,0.024,0.798,positive
448,2022-12-24 02:10:44+00:00,5,"Definitely top 5 dining experiences. Everything was delicious. Service was great, our waitress was very attentive. Ambience adds to the flavors of the food. It's honestly the best of both worlds culturally, atmosphere, music. Definitely will return. 

We also got oxtails (not pictured)",False,5,0,1,Anaya R.,en,"{'neg': 0.0, 'neu': 0.528, 'pos': 0.472, 'compound': 0.9854}",0.9854,0.472,0.0,0.528,positive
447,2022-12-25 19:02:53+00:00,5,"My Gosh. Chef Kwame has got this place down. From the moment you walk in, you are swooped into this soulful swanky atmosphere. That playlist is on point. The staff is incredibly hospitable and professional. We arrived 20 min late for our reservation ( we did contact the restaurant). I was super stressed and upset about it ( it was my fault) but the hostess literally said nothing and greeted us like we were on time. That was so nice. Our server was so helpful. She walked us through the menu and the concept of shared plates. Very knowledgeable.

Drinks: so good that we had 2 rounds! 
Strawberry Margarita- perfectly mix of sweet and tart.
Drink #2: I can't remember the name of this drink for the life of me,  but is was made with Appleton Rum and it also had a sweet tartness in a different way. So divine. 

Food:
Small Plates:
Egusi Dumplings- good amount of spice. The crab paired nice with the red stew sauce. The dumpling exterior had that good crunch followed by chewy balance.
Curried Goat Patties- MUST TRY-let me tell you about this!!! Nice spicy bite, perfect amount of heat complimented by the side sauces...AND THAT CRUST! The ideal vehicle for the goat filling. Perfect crunch- the texture and taste. I could eat the crust alone all day. 
Scallops- well cooked. The combination of the confit made for a tasty bite.
Large Plates:
Brown Stew Red Snapper: MUST TRY- well prepared snapper with brown stew. Rice and beans were a nice touch. I would come back and order this again!
Short Rib Pastrami Suya- this dish is not all presentation. An upscale deconstructed pastrami sandwich- the meat is so tender it falls off the bone. I had my partner fix his own plate so he could experience the satisfaction of shredding the juicy tender meat off the bone as I did: The cocoa bread was warm with a glazed exterior and a nice chew. I was in heaven. It indeed felt like a warm hug. 

We ended the meal with the bodega special. Shout out to our server who fulfilled our request for us to take it to go. She even brought it out unpacked so we could take a look at it! Happy to report we reached our hotel with the ice cream intact! The brownie is one childhood dreams are made out of. And that powdered donut ice cream? I was taken straight back to my days of binging bodega powdered donuts. Talk about an infusion.

It was so perfect for our anniversary dinner. I'm coming back with the whole fam. Too good to not enjoy multiple times. I hope we get to meet Chef Kwame one day at the restaurant. Would be icing on the cake! 5",False,6,2,3,Cynthia A.,en,"{'neg': 0.042, 'neu': 0.642, 'pos': 0.316, 'compound': 0.9996}",0.9996,0.316,0.042,0.642,positive
446,2022-12-28 03:11:41+00:00,4,"Not easy to find at Lincoln Center. Staff is very friendly and made good suggestions. Although I enjoyed the Afrobeat/R&B playlist, it was a bit loud. The ambiance was great though the lighting is a bit too dim if you care to see your food. I would highly recommend the black bean hummus dish (ask for extra bread -they gave us exactly 5 so we each had one dollar size piece). Not a lot for dessert choices and the drinks were not great.. all in all, an experience worth having.",False,1,0,1,Malexis A.,en,"{'neg': 0.024, 'neu': 0.753, 'pos': 0.223, 'compound': 0.9642}",0.9642,0.223,0.024,0.753,positive
445,2022-12-28 05:07:27+00:00,5,I've never had African inspired food and this blew any expectations I had out of the water. All the food was unique and delicious. The lamb and chicken were my favorites but everything on the menu was amazing. Service makes you feel right at home and ambiance might be the best part of the whole place. Congrats to Kwame and his team on a real winner. Will be back to try the rest of the menu.,False,1,0,1,Phil F.,en,"{'neg': 0.019, 'neu': 0.701, 'pos': 0.28, 'compound': 0.9816}",0.9816,0.28,0.019,0.701,positive
444,2022-12-29 17:09:39+00:00,5,"We get so many cute places with big prices and small plates that are sub par that my expectations weren't super high for Tatiana. I was so WRONG. Everything from the FOOD, to the SERVICE, to the atmosphere!! Amazing. This review is worded so extra because that's really how much I loved dining at Tatiana. The attention to detail, the attentiveness of the staff, the menu! There is nothing not to love. 

I celebrated my best friends birthday here and we're definitely coming back!  

You have to try the okra, the oxtail, the empanadas, the arroz con guandules, the fish, the hamachi! Everything was so so good. Worth every dollar you spend and you'll be more than satisfied with the amount of food you get.",False,5,2,3,Monet W.,en,"{'neg': 0.095, 'neu': 0.684, 'pos': 0.22, 'compound': 0.9624}",0.9624,0.22,0.095,0.684,positive
443,2023-01-04 13:27:48+00:00,4,"I waited an entire month for my reservation and it was worth it! 

Ambiance: Upon arrival you're greeted by the hostess who were friendly and sat me right away although I was the first one there. The place is dimly lit but not overwhelming to me where you have to squint to see what you're eating, lol. 

Service: Service here is superb. When I say swift I mean swift. Our waitress was amazing she was constantly in the area, refilling our water cups and keeping an eye out to see if at any moment we needed her

Drinks/Food: I started with the Pog Nutcracker which was decent, not my fave but worth a try if you must. Now, the strawberry margarita was the star of the evening. 10/10. For starters we got the curry goat patties and the egusi dumplings. Patties are a 10/10. Zero debating there. It came with an aioli sauce and a mango salsa which wasn't even needed but complimented it so well. They also place their signature pepper sauce on the table when you arrive which was amazing. I'm not someone who enjoys spicy food yet I still heavily enjoyed that. The dumplings were good but in my opinion needed more crab. I'd love to see lump crab meat in those. The red snapper was perfectly cooked. Crispy on the outside and soft on the inside and the best part is they debone it. The oxtail was an 8/10 for me. It was good but I think it can use just a tad bit more flavor. The rice and peas can enter a competition lol.

I actually have a dinner party to attend here on Saturday so I'm happy I'm able to go back so soon and try more dishes!",False,8,1,5,Kenya J.,en,"{'neg': 0.027, 'neu': 0.712, 'pos': 0.262, 'compound': 0.9982}",0.9982,0.262,0.027,0.712,positive
442,2023-01-07 16:51:35+00:00,5,Best meal I had in 2022. No joke. No exaggeration. Kwame is a world class chef. The vibes are immaculate. I've been back twice since november. Going again soon. Can't over hype the goat curry dumplings. Or the oxtail. Slamming.,False,1,0,1,Brian K.,en,"{'neg': 0.239, 'neu': 0.675, 'pos': 0.086, 'compound': -0.7579}",-0.7579,0.086,0.239,0.675,negative
441,2023-01-08 15:51:40+00:00,5,"Me and my boo been waiting for a month to get a reservation and best believe it was worth the wait! 

First off the decor and aesthetic of Tatiana fits in with Lincoln Center yet feels more approachable and friendlier than most places in the area. I love seeing all these beautiful faces celebrating and eating good things in a safe and welcoming environment. 

Now to the food: they were able to accommodate the fact that my partner has a gluten allergy so the gluten items in the dishes we had were separated and I gladly ate those. 

Small Plates: 

Honeynut Piri Piri Salad: delicious, light and fresh

Scallops Pinchos: not spicy but lightly sweet

Black Bean Hummus: I don't have enough words to describe it, it was oh so good! And the m'semen was good and oily to complement thd hummus

Large Plates: Short Rib Pastrami Suya!!! We loved it! The meat was super tender and the taste was on par with any old school NY deli

We even gave the scrapes to our pups when we got home and they devoured it haha

To sum it up Kwame is doing his thing and I hope this place becomes a mainstay in the years to come",False,4,0,2,Montique S.,en,"{'neg': 0.019, 'neu': 0.711, 'pos': 0.27, 'compound': 0.9962}",0.9962,0.27,0.019,0.711,positive
