,date,rating,review_text,is_elite,useful_count,funny_count,cool_count,user_name,language,sentiment_scores,sentiment_compound,sentiment_pos,sentiment_neg,sentiment_neu,sentiment
3610,2006-11-27 02:21:05+00:00,4,"I ordered the seared foie gras, and split the tuna tartare and chicken for lunch. The piece of foie gras, rather - TWO pieces, were the largest pieces I've ever had. This foie gras appetizer seriously hit the spot...maybe a little too well. After this first dish, I was already wanting to go sleep or hit the gym. The tuna tartare, following the foie gras, was a disappointment. Small pieces of diced tuna were mixed in with small pieces of diced beets. Both the same color, the same size. I felt cheated. The chicken was decent. 

Service was fantastic. We told the server we were splitting the chicken entree. He brought it to us already divided on two plates - more food!! =)  Our glasses were never low on water, and we never had to wait too long for the next course.",False,2,0,2,Carol L.,en,"{'neg': 0.146, 'neu': 0.77, 'pos': 0.084, 'compound': -0.92}",-0.92,0.084,0.146,0.77,negative
3609,2006-11-28 03:17:42+00:00,4,"Much better than I expected having been disappointed previously by Danny Meyer's Union Square Cafe.  They had this ""bacon"" thing on the menu that was outrageous -- it was basically a 3 inch block of pork that had been slow cooked for like days, served with cabbage.  One star is lost, however, because the desserts and the cheese course were just ok.",False,2,0,1,Jenn S.,en,"{'neg': 0.273, 'neu': 0.657, 'pos': 0.07, 'compound': -0.9501}",-0.9501,0.07,0.273,0.657,negative
3608,2006-12-20 22:16:50+00:00,5,"For our anniversary, my boyfriend called exactly 29 days (or whatever their arbitrary take-reservations window of opportunity) before to reserve our dinner.  He was asked if it was a special occasion and told them the occasion.  When we got to the restaurant, the hostess greeted us with a heart ""Happy Anniversary!""  Each person on the staff wished this to us at least once.  Immediately we were given a sparkling wine flute (on the house!) as a toast.  We proceeded to order the tasting menu with pairings and received probably the best service ever.  Our sommelier doubled as our guide, and thoroughly explained each course and how it was meant to be eaten and poured absolutely delicious wines.  In our happiness and glutony we also ordered the cheese course and pairings which we thought were fabulous and came with cute accoutrements.  The dessert was chocolatey and delicious, and then petit-fours showed up.  We were so stuffed we had to take a taxi back 6 blocks and could only moan in tummy-achedness how much we loved Gramercy, but it is much more than we were able to get out at the time, after passing out from food comas.

In other, less gluttonous times, we have been wowed with service without making one feel uncomfortable and the food has been equally delicious.",False,2,0,1,Elizabeth B.,en,"{'neg': 0.039, 'neu': 0.788, 'pos': 0.173, 'compound': 0.9865}",0.9865,0.173,0.039,0.788,positive
3607,2007-01-24 23:44:02+00:00,5,"Move over Tom Colicchio because Michael Anthony is in the house.

I want to start out by praising the cocktails.  Every sip of my ginger pineapple cocktail was perfect.

The winter tasting menu was magnificent.  The lightly smoked Spanish mackerel was a standout.  I also loved the rack of lamb with parsnip puree.  Most interesting was the chocolate we were served as a desert amuse.  It was so complex that you could taste the cinnamon and clove flavors minutes after biting into it.  Our server told us they had a chocolatier in the basement just for making this desert amuse!!!

I definitely recommend Gramercy Tavern.  It is expensive so try for a special occasion.",False,1,0,2,Melodie M.,en,"{'neg': 0.037, 'neu': 0.71, 'pos': 0.252, 'compound': 0.9793}",0.9793,0.252,0.037,0.71,positive
3606,2007-02-05 18:20:42+00:00,3,"Ok so this is listed as a restaurant to go to in NY from Zagat and was rated quite highly, but for me it didn't live up to par.  Don't get me wrong the atmosphere was so unique, woodsy aroma and large ceiling with wood beams and had a very rustic feel to it, while still remaining conservative and inviting.  Our waiter was funny, knowledgeable, however we lost him along the way and he denounced the bottle of wine we had picked out as being cheap and a bit off.  The appetizers and desserts were the hit of the night, I had the butternut squash tortellini with a squash puree and pumpkin seed garnish.  So good, and you were giving a good amount of six tasty tortellini's.  They were prepared al dente and the puree underneath really accented them perfectly.  Everyone else also ordered the tortellini, but they also got the roasted oysters, which were divine.  You did not get a lot of them but they had such a great flavor and make your mouth thank you.  For dinner I had the duck with lentils, the other guests had the suckling pig stuffed with spinach and venison with pomegranate and beans.  I switched my duck for the venison, which was a better choice since the duck was kinda bland and hard to cut.  The venison was prepared nicely and the sweetness of the pomegranate sauce was a nice accompanist.  However the pig was just ok, nothing special.  The dessert I ordered the coconut tapioca which was a huge as my main course.  It was creamy, delicious with cookies that were crisp and sweet and included coconut sorbets and orange sorbets that were the size of a tiny melon ball.  So cute, the coconut sorbet was good, but the orange was a bit overpowering.  If you like a creamsicles with orange and vanilla then you would have loved the orange sorbet mixed with the tapioca.  The other guests had the frozen milk and peanut butter chocolate cake, it was ok, very rich.  The mousse looked good, but I did not get to taste and the Bread Pudding tasted like an orange cranberry muffin.  The wine we had was a Red Malbac from Spain.  It was good. They did give us complimentary fluke with apples and lime sauce...so good and desserts that were a meringue sesame seed that was airy and nasty.  The chocolates weren't worth the calories and the orange jelly tasted like a candy jelly that you had when you were a kid.  

My experience was the atmosphere was nice, probably would be a great place to go for lunch and I think I would rather had sat in the front area and had a burger that they prepare on an open grill.  Go once, but remember there are tons more restaurants to try that are a lot better.",False,2,1,2,steph d.,en,"{'neg': 0.074, 'neu': 0.666, 'pos': 0.26, 'compound': 0.999}",0.999,0.26,0.074,0.666,positive
3605,2007-02-07 08:08:27+00:00,4,"I would give this place 4.5 stars.  

This was another Restaurant Week meal for me. 

For the $24, 3-course lunch, my appetizer was the grilled scallops with prosciutto, the entree was the rabbit loin & sausage with spaetzle and cauliflower and apples, and dessert was the coconut tapioca with passion fruit and coconut sorbet and cilantro syrup.

The food was very good, but the dessert was what I appreciated the most: the cilantro syrup was a nice touch, adding the slightest bite to the sweetness of the sorbet, making it more unique

We ate in the ""Tavern"", and the service was really one of the best I've ever had.",False,2,0,1,Junkfoodie Q.,en,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.9731}",0.9731,0.184,0.0,0.816,positive
3604,2007-02-19 23:33:10+00:00,5,"I decided to go old school New York for lunch on Saturday and ended up selecting Gramercy Tavern. It was a great choice. I was surprised that there was a (short) wait at 4pm but the place was bustling and cozy, made warmer by a variety of fresh pink flowers peppering the restaurant. 

The food was exquisite. I started with oysters and a glass of champagne. No complaints there! We also shared a shiitake mushroom tart with goat cheese which was one one of the best mushroom dishes I've ever had. The shiitake mushroom was so earthy and flavorful and the pastry it was served over was so light it practically elevated into your mouth for you. 

For a main course, I ordered the seafood chowder which I expected would be a cream based seafood soup with but it was actually served bouillabaisse style. The broth was made from a really nice fish stock and there were large pieces of all types of fish served over it. It was even better than I imagined when I ordered it. 

The desserts were a stand out. We shared the chocolate zucchini cake with clove ice cream and a warm blackberry tart. In addition, the hot chocolate was A-MAZING. I normally don't like hot chocolate that is too rich and thick; this was a frothy, perfectly calibrated beverage in terms of the chocolate/rich ratio. 

Overall, Gramercy Tavern is an ideal choice when you're in the mood for a proper lunch.",False,4,0,4,Norah K.,en,"{'neg': 0.039, 'neu': 0.729, 'pos': 0.232, 'compound': 0.9959}",0.9959,0.232,0.039,0.729,positive
3603,2007-04-17 17:34:45+00:00,4,"First time here finally after having to cancel 2 times.
Worth it because I have been wanting to try here. Had a good time. Food was good but not great. The appetizers were more memorable than the entrees.

The atmosphere is very cool and nice. not stuffy at all. 

I ate in the dinning room but from what I saw people eating in the tavern part of the restaurant it actually looked more appetizing.

Delicious open crab ravioli with razor clams and escarole 
And mind blowing Quail with beets and cranberry sauce. SO AMAZING. These were the apps.

For entrees, I got the Flat Iron Steak & Braised Short Rib 
red cabbage and puffed potatoes which was very salty. nothing too exciting.
My husband got the Roasted Venison Loin but then got it changed to Sturgeon salsify, cipollini, fingerling potatoes and lemon-fennel sauce because the venison was a little too funky for him. 

My husband liked the Sturgeon but I didn't think it was anything great.  I had better fish at Craft.

Our server was very nice about bringing back the venison for the sturgeon and  also threw in an extra dessert on the house because the table next to us was very loud and obnoxious.

Service is excellent. I would go back but try the tavern side next time or maybe go when the menu changes in the dining room.",False,0,0,0,M K.,en,"{'neg': 0.094, 'neu': 0.698, 'pos': 0.208, 'compound': 0.9897}",0.9897,0.208,0.094,0.698,positive
3602,2007-04-30 06:21:16+00:00,4,Gramercy definitely lives up to its reputation as one of NY's perennial finest.  All the food was very fresh with precision presentation.  The wait staff was very friendly and offered an attentive yet approacheable style of service.  Gramercy Tavern reminded me of Boulevard's in SF.  I was glad to have finally experienced this place.,False,1,0,1,Laurence H.,en,"{'neg': 0.049, 'neu': 0.678, 'pos': 0.273, 'compound': 0.9476}",0.9476,0.273,0.049,0.678,positive
3601,2007-05-09 22:52:16+00:00,5,"Excellent, excellent, excellent.

Went here for dinner on a Friday night, without reservations, and were seated (in the tavern) within the hour. (Tip: go to Flute next door for a glass of champagne if you need to kill time) I was thoroughly impressed.

The food was delicious - the ""purple potatoes"" were divine, the chicken was very good (not the best I've ever had), and the cheese plate was extraordinary. The drink was perfect (some sort of vodka concotion) - smooth and silky. The waiter was omnipresent - always there when we needed him yet not hovering, and very knowledgeable. When the cheese plate was brought out, we got a thorough description of each cheese. There's nothing better than a well-educated, astute staff.

If I lived in NY, I would be planning my next meal here, but it will have to be saved for the occasional cross-coastal jaunt. Excellent value for the price.",False,5,2,5,Ahu S.,en,"{'neg': 0.034, 'neu': 0.754, 'pos': 0.212, 'compound': 0.9805}",0.9805,0.212,0.034,0.754,positive
3600,2007-05-10 11:17:04+00:00,5,"Wonderful place to take your lover for a romantic meal and special occasion. The food and service are superlative. The servers ensure that your needs are met and help to make dining an absolute pleasure.
The portions were not overly small but we were thinking that they were on the smallish side. By the end of the meal, my guy almost had to do an Al Bundy and release his top pant button to get a breather. We haven't yet returned since the change in Chef, but it's on our list of things to do.",True,2,2,2,Maria W.,en,"{'neg': 0.0, 'neu': 0.808, 'pos': 0.192, 'compound': 0.9424}",0.9424,0.192,0.0,0.808,positive
3599,2007-05-26 07:50:08+00:00,5,"With classic elegance, this New York restaurant gives you a relaxing experience.  The service is attentive without being annoying. Seated next to us was the beautiful, but hungry model with the older man. Poor thing, she would take a bite or two, then say that she can't eat it, and look over at our plates. You almost had to roll her tongue back into her mouth. Speaking of lunch, you should always make a reservation here, where you will be seated in the main dining room.  I had the 3 course Market lunch for $36, which included a smoked duck breast salad topped with the crispy skin cracklings, the Black Grouper with leeks and mushrooms and finished with Kalamansi sorbet. Kalamansi is a hybrid fruit from the Philippines, that has hints of Mandarin orange and Kumquat....it had the perfect tang to it.  The Grouper was cooked perfectly.  All three combined to make a perfect lunch at that price. My cousin had the Lobster Entree, Parsnip soup and Tapioca pudding. The pudding was very good and had a nice texture. I will return.",False,0,0,0,Arlene C.,en,"{'neg': 0.02, 'neu': 0.779, 'pos': 0.201, 'compound': 0.99}",0.99,0.201,0.02,0.779,positive
3598,2007-06-05 01:05:40+00:00,5,"Went here with a great group of people and had a great time.  This place is classy without trying to be.  Nothing is ""over-done"", it's simply  a nice place.  The food is great of course...but there is my favorite drink ever at this place...i think its called the concord crush.  It's crushed grapes w/ ketel and something...i dunno but two of those and i'm done!  Me and my roommate smoked a cigar with her uncle after dinner outside...nothing to do with the restaurant just a fun memory popped into my head.  :)",False,1,0,2,Lauren O.,en,"{'neg': 0.031, 'neu': 0.752, 'pos': 0.217, 'compound': 0.9586}",0.9586,0.217,0.031,0.752,positive
3597,2007-06-11 02:58:34+00:00,5,"A top spot to get some very inventive dishes. The decor is over the top with various flowers, vines and blooms. A great place for a group, but get a reservation, you are gonna' need it. I'm not a big wine drinker, but GT has more wines than you could imagine. I'm a bourbon drinker and they had Knob Creek, so I was happy. Tuna tartare and the Halibut was the way to go for me. It's a very nice spot, almost too chic for my tastes..",False,1,0,0,Jay G.,en,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.9635}",0.9635,0.225,0.0,0.775,positive
3596,2007-06-19 19:32:32+00:00,4,"Gramercy Tavern came out as a top spot in response to my Talk posting ""Expense account lunch spot around Union Square"". 

Thanks to the Yelp members who responded with suggestions.  I usually think of GT for dinner/drinks on a cold winter night so I probably wouldn't have ended up here.  Lunch in the front room tavern turned out to be a pleasant alternative to stand-bys like Blue Water Grill. 

Like the main dinning room, service in the tavern was excellent but not overbearing. The lunch crowd was upscale but also included customers with ""nice"" shorts and t-shirts. 

I went all out with game meat: venison sausage appetizer and stuffed rabbit saddle with rabbit sausage as an entre. Both dishes were prepared simply without extra sauces so the flavor of the meat stood out.  The spaetzle with the rabbit provided just the right amount of contrast for the meat. 

It was a refined lunch that in the end with a couple drinks wasn't so expensive especially when someone else is picking up the tab - $100 including tip for 2. 

I'll still think of GT as a spot for a drink at the bar on a snowy winter eve with friends but it also works very nicely for a deliciously special lunch.  

(photos: venison sausage, rabbit saddle, interior tavern and exterior window)",False,2,0,2,Charles H.,en,"{'neg': 0.008, 'neu': 0.811, 'pos': 0.18, 'compound': 0.9905}",0.9905,0.18,0.008,0.811,positive
