,date,rating,review_text,is_elite,useful_count,funny_count,cool_count,user_name,language,sentiment_scores,sentiment_compound,sentiment_pos,sentiment_neg,sentiment_neu,sentiment
568,2015-03-13 14:57:03+00:00,4,"Popped into Javelina last night. Although the night got better, we initially waited 45 mins for our reservation. It was pretty frustrating mostly because the bar is TINY so there is really no room to comfortably wait. I would not come here to have a drink ever. That being said, once we sat down, the experience turned around. We were greeted right away with chips and salsa. Our waitress asked(kinda pushed) if we wanted to try the queso -- which we certainly did! We ordered the sampler and went with the Bob Armstrong since it included meat. The queso was awesome! Then we ordered some of the enchiladas, the tacos and quesadilla. Everyone loved their food. The drinks were also great too. The service was really good -- constantly checking in to refill our water, get new drinks, bringing the food out asap. The one thing people should keep in mind is this place is LOUD. On a thursday night, I felt like I was screaming across the table. I also thought value wise, the food and portion sizes were good. We ran into some friends from Texas who were pretty pumped to try Javelina. I checked in with them at the end of the dinner to find out their ""local"" thoughts. They said the queso was the best but they were 50/50 on their entrees. I probably would give a 3.5 but I bump up when the overall experience was positive.",False,1,0,0,Politco F.,en,"{'neg': 0.041, 'neu': 0.81, 'pos': 0.149, 'compound': 0.9723}",0.9723,0.149,0.041,0.81,positive
567,2015-03-13 15:05:31+00:00,5,"LEGIT THE BEST RESTAURANT IN NYC!!! The food was insane and the staff was assembled of God's most beautiful creatures. I have never had a better meal in my lyfe. 4realz!!

Queso and guac on FLEEK! Avocado margs = the bomb dotcom. My Texas sous chef home-girl HOOKED. IT. UP. Me and mah GURLZ be having the best time eva at Javelina. 

You MUST go here if you want to TURN UP (on a Tuesday). The folks at Javey were more than supportive of our festive antics. They even gave use free shots (OTH - On the house) for being such great patrons.

@Javelina, welcome to the awesome New York Culinary Club. We'll be seeing you guys soon. 

Yours truly,
D$",False,0,0,0,Dani W.,en,"{'neg': 0.034, 'neu': 0.681, 'pos': 0.285, 'compound': 0.9903}",0.9903,0.285,0.034,0.681,positive
566,2015-03-13 15:56:41+00:00,2,"Giving this place 2 stars, as someone from the bar staff jacked up the tip on my credit card.

My friend and I came had reservations for Monday night.  Hostess was super attentive and while we were early, encouraged us to have a drink at the bar.  

Bartender was super friendly and suggested we try the spicy jalapeno margaritas, which were delicious.  

Food was underwhelming; we had the queso trio (thumbs up!), fish tacos (overcooked) and the chicken enchilada (meh...).",False,5,0,0,Laurie H.,en,"{'neg': 0.047, 'neu': 0.63, 'pos': 0.323, 'compound': 0.984}",0.984,0.323,0.047,0.63,positive
565,2015-03-13 18:12:45+00:00,5,"Javelina may be the new kids on the block, but you would never know it based on the seamless service and fantastically tasty dishes. 

The avocado margaritas are quite literally to die for and the queso dip and guac start your dining experience with flavor and a little kick. The restaurant is a bit noisy, but that only adds to the lively ambiance. The open kitchen and smiling staff made the experience for myself and 7 friends (well accommodated for in spite of our group size and collective volume) absolutely amazing.",False,1,0,0,Alyssa H.,en,"{'neg': 0.134, 'neu': 0.651, 'pos': 0.215, 'compound': 0.916}",0.916,0.215,0.134,0.651,positive
564,2015-03-14 16:06:16+00:00,5,"Amazing! As a true Texas to NYC transplant, I can safely say this restaurant serves true TEX MEX. The Mexican Martinis were delicious - very very similar to Trudy's in Austin, Texas. The queso flight was out of this world good. I was getting homesick just being there. The owner also came by and said hello to us and was so friendly! I'm definitely going to go back to this fine establishment!",False,5,1,1,Alexandra K.,en,"{'neg': 0.055, 'neu': 0.613, 'pos': 0.332, 'compound': 0.9822}",0.9822,0.332,0.055,0.613,positive
563,2015-03-15 14:45:38+00:00,5,"I had the opportunity to come here for a pre opening event so I can comfortably say that most everything is great. 

When I came back as a paying customer I went with a less traditional dish and got the seafood enchiladas. They were fantastic. The sauce starts off a little sweet then comes at you with a nice bite (spicy). They were really really good. 

I assume someone will order them based on my recommendation and then shower me with compliments.",False,2,1,1,Justin W.,en,"{'neg': 0.0, 'neu': 0.715, 'pos': 0.285, 'compound': 0.9764}",0.9764,0.285,0.0,0.715,positive
562,2015-03-15 22:44:05+00:00,2,"everything came out room temp or cold. $13 for two mushroom tacos the size of my pinky finger. queso had good flavor, but was rigid within 3mins of hitting the table. spent over $100 for 2ppl and went to otto's tacos on the way home. don't buy the hype, this place is severely mediocre.",False,3,0,0,Ashley M.,en,"{'neg': 0.206, 'neu': 0.763, 'pos': 0.03, 'compound': -0.9062}",-0.9062,0.03,0.206,0.763,negative
561,2015-03-15 23:39:01+00:00,3,"There were tiny bits of sautéed onion in the cream gravy on my CFS. 

The horror... the hoooorrrooorrrrr.

Queso and drinks were pretty solid tho, way to rip off Curras and Trudy's.

*written by a heart sick central Texan.",False,1,2,0,Lauren G.,en,"{'neg': 0.181, 'neu': 0.717, 'pos': 0.101, 'compound': -0.7003}",-0.7003,0.101,0.181,0.717,negative
560,2015-03-16 02:41:59+00:00,2,"The queso is good, the servers are friendly but a little clueless.  Overall food is mostly bland, and I wouldn't go back. 

We were on time for a Sunday evening reservation and waited at the bar for about 10-15 minutes while our table was opening up.  We managed to down an order of the Bob Armstrong queso and order a couple of drinks.  

We ended up seated at a table crammed in between the bar area and the dining room.  As two puffy coated diners were rushing by, one accidentally spilled a pint of water all over my date.  This wouldn't be a big deal but I had to walk to the back of the restaurant to get someone to deal with the situation.  Though the waitress I spoke to was apologetic, I was miffed that even after she notified the person who seemed to be a manager or owner, he didn't so much as bat an eye in our direction or bother to apologize.  

We asked to be moved to a new table and finished our meal.  Texas chili was beefy but not very flavorful.  Enchiladas de Tejas were bland with a spongey texture.  Shrimp fajitas had a nice char flavor.  It's rare for me to turn down rice and beans but these were quite possibly the most flavorless rice and beans I've had anywhere.  

We asked for the check and we were incorrectly charged and then had to wait another ten minutes (maybe it was less but I was pretty irked at this point in the night) to have the check adjusted before we could pay and leave.  

For mediocre food and oblivious service at these prices, not worth it.",False,1,1,0,Janet K.,en,"{'neg': 0.178, 'neu': 0.779, 'pos': 0.043, 'compound': -0.9936}",-0.9936,0.043,0.178,0.779,negative
559,2015-03-17 04:27:02+00:00,2,"I will give them a few benefits of the doubt - brand new, so I understand there are some kinks to work out,  waiter/service was good, the owner was visible and greeting lots of tables - hence the 2nd star.  Both food and drinks stink - at best.  We ordered the white queso which was okay. I personally think the cilantro did not add anything to the dish, only subtracted - I will take that as a personal preferrance but both of us agreed and he is fan of the herb.   Next were the tamales, cold and very dry - inedible;  we were glad to have kept the queso - it allowed us the ablility to add some mediocrity to a dry and bland dish.  (We were going to order the tacos but made the decision to not waste the money, time and calories - fortunate to see both the tacos and the fajitas at the table next to us, neither of which looked appetizing - so why?)  Bad food, lack of ambiance, bitter wine, warm beer, margaritas with no alcohol and an owner that obviously has no resteraunt experience but some business back ground = I was glad I tried it but will not go back for a very long time, if at all.  I was really excited for a good and affordable tex mex place in my neighborhood but both of us were highly disappointed.  Where are you ""Los Dos Molinos""?",False,0,1,0,Kelly D.,en,"{'neg': 0.236, 'neu': 0.603, 'pos': 0.161, 'compound': -0.9859}",-0.9859,0.161,0.236,0.603,negative
558,2015-03-17 12:35:56+00:00,5,"FINALLY!!! A Mexican place I can get behind. I have been eagerly awaiting my turn to try out this hot New Mexican place in gramercy. I made reservations almost a week in advance and last night I got to try it. 

While I was waiting for my friend to arrive I decided to grab a drink and some chips & salsa. I started out with the jalapeño margarita which was perfectly spicy and delicious. The chips were perfectly crispy and reminded me of the thin properly cooked chips I get in California. The salsa was delicious too. 

When my friend arrived we decided to order the queso sampler with Bob Armstrong yellow as the main event. It was delicious. I was dreaming of queso for days before we came to this restaurant. I was not disappointed. My only complaint was the queso was a bit more lukewarm then I would have liked it but it was still really good. 

Now when I got to a real Mexican spot I have to order a quesadilla. There is nothing better than a homemade flour tortilla with some goodness melted inside. This time I chose a shrimp quesadilla- it came with pico de gallo and guacamole. It was perfectly cooked and super delicious. I would highly recommend it. My friend ordered the enchiladas de tejas and they were equally as delicious. 

Finally for dessert they brought out complimentary sopapillas- nice touch! I was impressed I'll definitely be back",False,9,1,1,Shannon H.,en,"{'neg': 0.027, 'neu': 0.656, 'pos': 0.318, 'compound': 0.9983}",0.9983,0.318,0.027,0.656,positive
557,2015-03-17 13:01:30+00:00,2,"The food was generally good, though I wouldn't say it was anything earth shattering. For New York City Tex Mex, it's better than anything else. When comparing it to places in Austin or Dallas, this PALES in comparison. 

Also, I personally don't believe a Tex Mex dinner should be $60 per person (for 2 of us with tax and tip it was over $120). The prices they charge are obviously up to management decision, however I see the food as significantly over priced. 2 chicken taco entrée is $14. I would expect these to be large tacos, however when it came out I mistook it for an appetizer.

Finally, the only general comment I have for management is about the service. While it was attentive, they were slightly over-attentive at times. From the time my dining partner and I walked into the restaurant, to when we received the check, was less than 45 minutes. We felt extremely rushed in our meal! Call me old fashioned, but I'm thinking if a customer is willing to pay $60 per person for dinner, it should be a much more leisurely experience, that lasts at the very minimum, over 1 hour. 

The food was generally good and the cocktails were OK, but we're not looking to go back anytime soon.",False,11,0,0,Sean M.,en,"{'neg': 0.06, 'neu': 0.892, 'pos': 0.048, 'compound': -0.6796}",-0.6796,0.048,0.06,0.892,negative
556,2015-03-17 16:00:22+00:00,5,Just went for a drink at the bar (a review about food will come in a couple of wks). The avocado cilantro margarita is GREAT!  It is so creamy and a wonderful choice for those of you who do not like sweet drinks.,False,1,0,0,Rebecca Y.,en,"{'neg': 0.092, 'neu': 0.725, 'pos': 0.183, 'compound': 0.7578}",0.7578,0.183,0.092,0.725,positive
555,2015-03-18 00:40:39+00:00,5,"I don't write many reviews but I needed to write one for this place. It is amazing. I really enjoyed the decor. Javelina feels inviting right when you walk in. The staff was very accommodating to my girlfriend and I, consistently checking in on us. The owner even stopped by and said hello.

The food was incredible. Definitely start with the Bob Armstrong Queso. I think I went through three baskets of chips before I had to stop myself. The steak fajitas were some of the best I have ever had. I don't know what they put on the steak strips but the flavor was amazing. The drinks were great and top it off with a complimentary cinnamon pastry dessert and I was a happy customer.

Definitely will be back!",False,3,1,2,Christopher T.,en,"{'neg': 0.032, 'neu': 0.655, 'pos': 0.313, 'compound': 0.9944}",0.9944,0.313,0.032,0.655,positive
554,2015-03-18 15:32:31+00:00,5,"I had to review to contradict the naysayers. I've been in NYC for 6 years -  I grew up in San Antonio, and call Austin home. This place is the only real deal in town.  And prices...well it's NYC.  You are not going to get 4.99 mexican plates here - that's to be expected.  The prices are reasonable.  The drinks are delicious.  Chips and salsa, YES please!  We had amazing service. The owner came by to say hello and check in - our server was kind, provided recommendations, and did not rush our table full of Texans despite the wait. We had the queso sampler (yay!) and I had the enchiladas de Tejas.  FINALLY, authentic chili con carne enchiladas!  This is how you know you've found an authentic place.  Avocado margarita was spot on.  In fact, I think they may be...wait for it, better than Curra's in Austin.  Gasp, I said it!  Only recommendation is that the sopapillas were overdone.  Other than that, keep it up Javelina, Texans all over the five boroughs welcome you with open arms!",False,5,2,3,Tara B.,en,"{'neg': 0.012, 'neu': 0.819, 'pos': 0.169, 'compound': 0.9855}",0.9855,0.169,0.012,0.819,positive
553,2015-03-18 21:23:46+00:00,5,"Javelina = ADDICTING!  (I have been back 4 times already!! Shhhhh!!!)

Everything that I have tried on the menu has been awesome.  Not to mention the service is great (really friendly staff!) and the ambiance is cool.  If I had to recommend any items it would be the Bob Armstrong Queso, Avocado Margarita and the stacked Enchiladas!   

This place is a WIN WIN WIN in my book!",False,7,1,2,Heather H.,en,"{'neg': 0.0, 'neu': 0.63, 'pos': 0.37, 'compound': 0.987}",0.987,0.37,0.0,0.63,positive
552,2015-03-19 02:13:14+00:00,5,"As I'm originally from the east coast, I had no idea what tex mex was or what to expect. This place completely blew me away- with fresh ingredients, bold flavor and a lively atmosphere! I didn't expect to like Queso as I consider myself somewhat of a cheese connoisseur -- but I am officially addicted to this godly melted cheese with amazing add ins. I've now been to Javelina twice and am obsessed with the Mag Mud Queso! The sangria margarita swirl is out of this world, I can't believe no one has every mixed 2 of my faves together before!! No doubt I will become a regular here and if you haven't yet been to Javelina, I would make a rez ASAP (they are quite busy!).",False,3,0,0,Mariya B.,en,"{'neg': 0.116, 'neu': 0.797, 'pos': 0.087, 'compound': -0.4162}",-0.4162,0.087,0.116,0.797,negative
551,2015-03-19 13:04:21+00:00,3,"I had a major flash back to the Ground Round in Rochester, NY during my college days, the year is not important...Back in those days there was a special on Monday nights that went something like this, $5 for all the draught beer, chili con queso and chips you could ingest, ahhhhh, the memories... But I digress... I scored a rockin 6:15 rese at Javelina on a Wednesday night and was uber excited to try it until I read some of the scathing comments readers of Eater had written about the fact that they think Eater is on the take with the place. I walked in right on time and the place was already jammed. The decor is nothing to speak of and the space is very generic but the Hostess was sweet! We were seated right away at the end of the booth. My bf had ordered the Texas Mule and it was an OK rendition of the Moscow kind. Our waitress was super sweet and attentive. The chips and salsa to start were a touch above average and the Pacifico draught was icy cold and hit the spot. We ordered the Bob Armstrong queso and here is where all those college Monday nights came flooding back....fondly I might add. The queso could have been a bit warmer but we did proceed to lick the bowl clean. For an entree we split the steak fajitas. Were these good? yes, were they any different from fajitas at Applebees, TGIF, or any other chain that has fajitas? No..errr, not that I would know first hand but from what I've heard ; ). The flour tortillas were standand as were the accoutrements. All in all this was a perfectly fine meal you would expect at some hole in the wall place on the LES, certainly not a destination nor worth a two hour wait or 30 day out rese,",False,1,0,0,L S.,en,"{'neg': 0.067, 'neu': 0.749, 'pos': 0.184, 'compound': 0.9926}",0.9926,0.184,0.067,0.749,positive
550,2015-03-20 15:31:47+00:00,3,"This is as close to Tex Mex as possible in NYC, but still falls short to Texas Tex Mex. 

Food: Traditional queso and tortillas were delicious! The refried beans were good, but badly needed salt. The rice was undercooked. For the price of the tacos, they should really come with rice and beans. Fried avocado tacos were good, but needed some spice. Chicken fajitas were a little too dry.

Drinks: Traditional margarita on the rocks was not good or traditional. The first margarita I had tasted like sugar water. The waiter informed me it was made with tequila, lime juice, and agave. Sorry, that's not a margarita. He was kind enough to replace my drink and swap the agave for triple sec. Something still didn't taste right, so I'm not sure what actually went into my drink. Shiner on tap is always a plus though!

I would come back for Shiner and queso, but probably skip the food/margaritas and wait until I'm back in the Republic.",False,1,0,0,Marian S.,en,"{'neg': 0.129, 'neu': 0.725, 'pos': 0.146, 'compound': 0.6556}",0.6556,0.146,0.129,0.725,positive
549,2015-03-22 11:56:02+00:00,5,"What a difference a few months makes. I recently visited Javelina again after they initially opened and they have really really gotten it together. 

The queso and drinks are still really delicious. The jalapeño margarita is spicy and not too sweet. if you have never had queso I feel bad for you

I might have to make their stacked enchiladas with an egg my go-to hangover meal. Or at least it will always be on my mind every time I am hungover from now until eternity. The pork in it was awesome it was super tasty.  My friend got the fajitas. Which he claims are as good as the local fajitas from when he missed from when he lived in Houston

The front of house staff was knowledgable and really attentive. 

Only quibble is that it's really loud. But the manager told me they are planning to install sound baffling which will make this place awesomer. 

Glad I gave them another try. Will be back!",False,2,1,0,lucy l.,en,"{'neg': 0.036, 'neu': 0.829, 'pos': 0.135, 'compound': 0.9558}",0.9558,0.135,0.036,0.829,positive
548,2015-03-23 13:41:06+00:00,4,"Thanks to tips from other reviewers, we made a reservation so we didn't have to wait long for a table. We started with margaritas and they were really good if a little pricey (when it comes to margaritas I still hold out hope I'll find Texas prices on these somewhere in the city... a girl can dream). The complimentary chips and salsa is a nice and very authentically Tex-Mex, but the salsa was REALLY mild. It barely even tasted like peppers. It seems like a nice base, consistency and everything was good, just needs a few more peppers and it would be really good. The Bob Armstrong dip was also too mild, but we asked for some jalapenos and stirred those in and then it was delicious. Definitely the best/most authentic Tex-Mex queso in the city! After how mild the salsa and queso were, I was a little worried the chili con carne on my Enchiladas de Tejas would be a disappointment, but I am glad to say I had nothing to worry about. The enchilada sauce was excellent! We'll definitely be back! So excited to have a place to get queso!",False,2,2,2,Alana N.,en,"{'neg': 0.063, 'neu': 0.666, 'pos': 0.272, 'compound': 0.9939}",0.9939,0.272,0.063,0.666,positive
547,2015-03-24 18:17:13+00:00,5,"Delicious food with southern hospitality!

I've been to Javelina 4 times since it opened the last 3 weeks because I'm simply obsessed! 

1) Decor - really cute and original Texas charm. Love the turquoise pony hair booth - where else are you going ot get that??
2) Drinks - best marg on the rocks in the city- hands down!
3) Food is on point - BM Queso is the best by far- you gotta try it! Even the intro salsa is delish.  For main, I really loved the carnitas enchiladas and the black and refried beans are the best I've ever had!!! And complimentary desert was so freaking good!!!
4) Staff is SO friendly- you would have no idea you're in NYC and the owner graciously walks around greeting guests and chatting, making you feel extra welcome!

Can't wait for my 6th visit!",False,0,0,0,Gin W.,en,"{'neg': 0.076, 'neu': 0.606, 'pos': 0.318, 'compound': 0.9937}",0.9937,0.318,0.076,0.606,positive
546,2015-03-24 18:43:12+00:00,3,"Being a Houston native, Javelina's food was overall good however 

We started off the dinner by ordering the queso with beef. Queso was delicious and probably the best I have had in NYC. However, the chips seemed a bit over fried and stale. The salsa was meh and not very memorable.

The steak fajitas were okay and didn't come out sizzling as I had hoped for. The rice was a tad dry and wasn't that appetizing. The frozen margarita was on the sweet side and watery.

Service was a bit on the slow side. I would probably return for the queso.",False,4,1,0,Alex V.,en,"{'neg': 0.21, 'neu': 0.637, 'pos': 0.153, 'compound': -0.8053}",-0.8053,0.153,0.21,0.637,negative
545,2015-03-24 19:18:12+00:00,5,"Thank you small baby Jesus for bringing New York City the miracle of REAL TEX-MEX. I knew when I walked into this space and had the first sip of my frozen margarita that I had found the Holy Grail.  
Javelina is unreal! Finally there is a place that has Tex Mex that tastes like home.  I loved it so much on Friday night that I brought my entire Texas Family back on Sunday night. Tex Mex is a staple meal once or twice a week, so I will be back for MUCH more. The chefs were amazing and all from Texas so they knew how we Texans like it. 
The Queso Sampler is a MUST (i loved the Mag Mud one, it tasted the closest to Lupe Tortillas/Escalantes queso), the Frozen Avacado/Cilantro Margarita is unbelievable, and the fajitas are heaven! I also tried the Avacado Tacos (YUM!), the enchiladas (finally good enchiladas) and the Quesadilla (thank you!). 
It is a small space and very crowded so make sure you make reservations! I will be back once a week!",False,6,5,2,Whitney C.,en,"{'neg': 0.041, 'neu': 0.78, 'pos': 0.179, 'compound': 0.9768}",0.9768,0.179,0.041,0.78,positive
544,2015-03-27 04:25:40+00:00,5,"Based on all the positive reviews I read, my expectations were very high -- the food surpassed those expectations.  The puff taco was a great combination of crunchy taco and slow cook tender meat.  The queso sampler was so much more than just melted cheese--each bite revealed a special spice or ingredient highlighting the wonderful flavor--hands down the best queso I've had. 
I'm not a Tex-mex expert but the atmosphere feels authentic and the friendly staff gave great recommendations.  I'm looking forward to returning to try the rib eye and enjoy another jalapeño margarita.   The only downside is trying to get a reservation - we had to get a 9:30pm table on a Monday night and the place was still jammed.",False,1,0,0,Jeffrey B.,en,"{'neg': 0.033, 'neu': 0.747, 'pos': 0.22, 'compound': 0.979}",0.979,0.22,0.033,0.747,positive
543,2015-03-28 11:59:25+00:00,4,"Finally a decent tex mex restaurant ! It has all the hiccups of a new restaurant - with service being a little confusing and slow.  But everyone was very friendly and apologetic for the long wait times. We did get a free guac because we waited so long for our food.  The guac was delicious- very fresh and a tiny bit spicy. Drinks - margaritas - solid!   I had the fish tacos which were tasty but my friend got the fajitas and they were incredible !! Also don't forget to order the queso. Yummmmyyy. Had the white queso which super delicious.  I'm a cheese-a-holic though so maybe my opinion is skewed.  My friends thought the queso was very good but not ""the best thing in life ever"" as I described it.  Enchiladas were great too.  You def need a reservation bc the space is tight and the bar area is small so I wouldn't want to wait there.",False,1,0,1,Saya N.,en,"{'neg': 0.185, 'neu': 0.507, 'pos': 0.308, 'compound': 0.9895}",0.9895,0.308,0.185,0.507,positive
542,2015-03-28 15:06:17+00:00,1,"If Tex Mex means no flavor and weak drinks then this place is a sure winner.  The beans and rice taste like they were from a can and a box.  

They forgot the appetizer, the famed, ""queso"" and one drink was so horrible that I'd rather drink NyQuil.  

Did this chef not learn anything from his experience at Rosa Mexicana and Hill Country?!?",False,4,2,0,Sharon E.,en,"{'neg': 0.189, 'neu': 0.699, 'pos': 0.111, 'compound': -0.8409}",-0.8409,0.111,0.189,0.699,negative
541,2015-03-30 22:49:02+00:00,5,"Javelina is good eats. 
We didn't have reservations so came and took seats at the bar. The bartenders were friendly. We ordered traditional and jalapeño margaritas, both were very good. 
Started with the nachos - the refried beans were great and the nachos reminded me of the kind I had when visiting San Antonio as a kid. Crunchy, rich, cheesy. 
We had tacos for our entrees. The mushroom and guacamole. The former was very good, the latter was creamy with a crisp coating on the guac, good but we added some spices to it to kick it up a bit. I had the fish tacos which were great. 
Didn't even realize the menu had a backside but we were stuffed. Next time I will try the chicken fajitas. 
Seems like we finally have some real tex mex in town. 
(Sorry folks, they don't do dessert).",False,0,0,0,Rick S.,en,"{'neg': 0.0, 'neu': 0.829, 'pos': 0.171, 'compound': 0.9728}",0.9728,0.171,0.0,0.829,positive
