,date,rating,review_text,is_elite,useful_count,funny_count,cool_count,user_name,language,sentiment_scores,sentiment_compound,sentiment_pos,sentiment_neg,sentiment_neu,sentiment
509,2016-06-20 20:45:24+00:00,3,"Three stars for the wonderful, warm service, great atmosphere, and flavorful, interesting food.

Two stars off because the portions are almost comically anemic. I understand they're cutting corners to keep their prices at the ""neighborhood spot"" level despite the high level of the cooking, but paying $7 for a handful of ""Crawfish Boil Crackers"" (literally just some crackers) or $11 for the Charcuterie Pretzels (four short pretzel sticks, each wrapped with a shard of meat) doesn't feel right.

I was with a party of four, and among us we had four entrees, three ""snacks,"" and two ""plates."" We all left hungry.",False,2,1,0,M G.,en,"{'neg': 0.012, 'neu': 0.848, 'pos': 0.14, 'compound': 0.91}",0.91,0.14,0.012,0.848,positive
508,2016-06-21 19:42:26+00:00,5,"My wife and I loved everything about Olmsted, from the friendly hostess, manager and wait staff to the lovely garden withs quails in a cage, to the glorious food. The fried fiddleheads were so tasty, the oysters magnotte magnificent, the hen profound and the beef perfect. Can't wait to go back there!",False,0,0,0,Brad V.,en,"{'neg': 0.086, 'neu': 0.518, 'pos': 0.397, 'compound': 0.981}",0.981,0.397,0.086,0.518,positive
507,2016-06-22 04:21:27+00:00,3,"Creative, garden and market driven. Beautifully presented in a nice space. 
Food pros: fiddlehead ferns, broccoli rabe, sockeye salmon, leeks
Food misses: beet salad, gazpacho
Neutral on Hake, carrot crepe  and chawanmushi

Food portions are rather small, so either order a lot or don't go hungry!

Still early but the biggest issue was kitchen speed. Firstly table wasn't ready for 15 minutes when we arrived and then food was painfully slow, trickling out. Service was quite refined and sympathetic. 

Will give it another shot in a few months when things are ironed out. 

Should have been and could have been five stars...not there as of now.",False,1,0,0,Michael C.,en,"{'neg': 0.139, 'neu': 0.77, 'pos': 0.091, 'compound': -0.6967}",-0.6967,0.091,0.139,0.77,negative
506,2016-06-26 17:52:14+00:00,4,"Beautiful space, tasty food, chill staff - overall a really worthwhile dining experience for my wife's bday. The carrot pancake was bomb, steak terrific, broccoli rab grilled with a creamy-nutty tapenade. We had drinks outside in the garden first. Just two suggestions: the wine selection is so-so, and the music a bit too loud and incongruous with the rest of the vibe. Might consider some spicier, richer wines. But really enjoyed the place, am sure it'll be a huge success and deservedly so. And you won't end up with a huge bill.",False,0,0,0,Thomas W.,en,"{'neg': 0.019, 'neu': 0.695, 'pos': 0.286, 'compound': 0.9813}",0.9813,0.286,0.019,0.695,positive
505,2016-06-28 19:35:27+00:00,4,"Great addition on Vanderbilt!
Excellent food, service, decor and atmosphere. Plus they have a gorgeous outdoor space, which is perfect for cocktails.",False,0,0,1,Margot F.,en,"{'neg': 0.0, 'neu': 0.518, 'pos': 0.482, 'compound': 0.9501}",0.9501,0.482,0.0,0.518,positive
504,2016-06-30 12:48:40+00:00,4,"Ate at Olmsted last night. Upscale dining in casual atmosphere and reasonable prices. Food was unusual and delicious. The menu is arranged from smallest portions to biggest. The green gazpacho was so delicious but not enough! The carrot and clam crepe sounds really weird, I was surprised how amazing it tasted - favorite of the night. Roasted Hen was nice size portion served in 2 parts with stuffed breast meat and a bowl of dark meat confit with mushrooms.  Only miss were the scallops which were described as having a dry rub - just a spicy blackened rub that completely overpowered the scallops. (But the corn polenta a green garlic served with it made the dish worth getting.) Bonus is Ample Hills Creamery is right down the block!",False,0,0,0,Lauren M.,en,"{'neg': 0.14, 'neu': 0.646, 'pos': 0.214, 'compound': 0.8762}",0.8762,0.214,0.14,0.646,positive
503,2016-07-04 19:29:11+00:00,2,"Not sure if this is a big deal or not but the other night we were seated next to the kitchen were we got to see the amazing and unique plates being prepared, which was the problem. The process seemed normal until the plates were passed to a decorator who was garnishing the plates with their amazing sauces and unique herbs. We thought it was weird that he was cleaning the spoon after every time he used it by licking it and putting it in a tin. We thought this was ok and even funny until we realized that he was reaching into the same tin and grabbing the already licked spoon to plate the next dish. We saw him lick and use the same spoon for every dish he had to plate. I would just like to say the food was amazing but they should have stricter rules and double dipping in the kitchen.",False,1,1,0,Thomas C.,en,"{'neg': 0.102, 'neu': 0.752, 'pos': 0.146, 'compound': 0.803}",0.803,0.146,0.102,0.752,positive
502,2016-07-04 23:24:25+00:00,5,"We had such a lovely dinner here last week!  The food was truly delicious - everything was extremely well prepared and tasty.  The snacks, though on point, are definitely not the best value for the money (we had two of them and they disappeared in about 2 seconds) but the entrees were very hearty.  Great ambiance, great service, excellent wine, etc.  A wonderful addition to the neighborhood and miles better than its predecessor Cooklyn.",False,0,0,0,Rachel P.,en,"{'neg': 0.05, 'neu': 0.533, 'pos': 0.417, 'compound': 0.9911}",0.9911,0.417,0.05,0.533,positive
501,2016-07-13 04:50:58+00:00,5,"Wow! As a vegetarian and a Bay Area native, I was blown away by all aspects of this restaurant. Dining during the last hour of service was relaxing and perfectly paced. I was excited about the new cocktail menu and received great recommendations from the bartender. The fiddlehead ferns are a must -plated beautifully and full of inspired flavor.  Calling them Olmstead's spin on a fried pickle doesn't do them justice. Though I was feeling close to full after the fiddleheads the fava beans, I decided to go for the English Pea Falafel as well and I wasn't disappointed. In fact, it was the best vegetarian entree I have had in a long time. With not much of a sweat tooth, I skipped dessert and happily completed my meal with the Rhubarb cocktail. The service was on point and the decor worth visiting for in itself. I will certainly be back the next time I visit Brooklyn!",False,0,0,0,Lucy C.,en,"{'neg': 0.044, 'neu': 0.705, 'pos': 0.251, 'compound': 0.9883}",0.9883,0.251,0.044,0.705,positive
500,2016-07-14 02:56:17+00:00,5,"This place is delicious. The service was top notch. Will definitely return. 

We walked in tonight and got two seats at the bar. Place was full up for the night with reservations and for good reason. The bartender who served us was awesome. We joked all night, he made great drinks - and was willing to indulge us with some off menu libations, and his recommendations were spot on. We ordered the crawfish boil crackers and the fried fiddlehead ferns to start, the carrot crepe in the middle, and the Guinea hen and scallops for the mains. Everything but the crackers was recommended. 

Before we knew it a complementary order of their delicious meat wrapped pretzel puffs appeared - something recommended but we passed on and after one bite we immediately realized the error our ways. The crawfish boil crackers were the most interesting thing we ate - think an amazing crawfish boil in a spicy chip. The fried fiddleheads were good too but hard to compete with the other two. 

The carrot crepe was the surprise of the night. I wasn't expecting much but the flavors were spot on and the crepe, clams, and sunflower seeds had really fun textures. 

Mains were both really good but for me the Guinea hen took the cake. It's served with this amazing confit that I almost licked out of the bowl. 

Since we sat at the bar, we didn't really see how service went, but our food and the food around us came out quickly, piping hot, and exactly how we ordered it. 

We're definitely going back with a reservation to sit on their back patio.",False,1,0,0,Alex G.,en,"{'neg': 0.016, 'neu': 0.782, 'pos': 0.202, 'compound': 0.9958}",0.9958,0.202,0.016,0.782,positive
499,2016-07-14 03:35:17+00:00,1,"9:15 reservation, showed up at 9:10, not seated until 9:45. Why?  We overheard the hostess say that she had seated a bunch of walk-in tables at 8:30.  Excellent waiter, some very good dishes and some not so good dishes but not worth the obnoxious attitude with so many better places around.  https://m.youtube.com/watch?v=A7uvttu8ct0",False,6,0,0,Randy R.,en,"{'neg': 0.134, 'neu': 0.653, 'pos': 0.214, 'compound': 0.5254}",0.5254,0.214,0.134,0.653,positive
498,2016-07-19 01:57:51+00:00,3,"Nice addition to the neighborhood scene, but not necessary as there are plenty upscale, seasonal fwd spots. which... is how i felt about the entire dinner. 

service was apathetic & very ""we just opened and you all are banging down our doors for a reservation"" kind of vibe. also, ""you're not going to order multiple drinks?!"" 

fried fiddlehead ferns & snap pea sushi - cool in execution and in design, but one dimensional in flavor. snap pea had too much of the preserved lemon 
chawanmushi was delicious but a little heavy on the truffle by the time you had the last bite. 
we also ordered mains, but i completely have forgotten what they were.",False,4,1,1,Joanie K.,en,"{'neg': 0.045, 'neu': 0.831, 'pos': 0.123, 'compound': 0.9113}",0.9113,0.123,0.045,0.831,positive
497,2016-07-25 03:03:28+00:00,3,"While the food was very good at Olmsted, the staff must feel that graciousness and warmth are vestiges of a bygone era.  Opened by an alumnus of Chicago's Alinea, if the staff displayed this kind of ""tude"" in Chicago, Mike Ditka would come in and kick their a__!

However, I was advised by younger friends that they would prefer to be served robotically, since that will allow them to remain on their phones texting and gaming.  What a world?  It's not my kind of world anymore.

The menu reads very interesting, with starters, plates and entrees grouped to allow both sharing and individual plating.  As with my experience at Alinea, there were hits and misses.  However, unlike Alinea, there were more hits at a much better price point.  The Pollack was delicious as was the Guinea Hen.  The salmon was wonderful.  Most everything else I would describe as ""interesting.""

Pacing throughout our meal was horrific.  Dishes would arrive sporadically, with long waits in between.  Our appetites would wane in expectation. I do not know if the kitchen was off, but I would suspect it was the fault of the service. We constantly had to flag them down and remind them of both drink and food orders.  Curt, with an attitude expressing ""how lucky we were to have them waiting on us,"" service placed the customer last.  Why this is considered ""cool"" is beyond me, but I have encountered this affect in Brooklyn restaurants.  One member of our party thought it may be ageism, but I doubt it.  Snobbery has no age limit.

Olmsted needs good management to train staff to treat diners in the correct manner.  However, maybe this aloof snobbery is considered correct service in Brooklyn. If so, I hate it and will always avoid restaurants that consider themselves ""cooler than thou.""",True,5,4,1,Phil G.,en,"{'neg': 0.154, 'neu': 0.738, 'pos': 0.107, 'compound': -0.9797}",-0.9797,0.107,0.154,0.738,negative
496,2016-07-28 20:25:12+00:00,5,"I have had two amazing dinners here, and Olmsted went directly to the top of my list of favorite Brooklyn spots. We ate at the bar both times, which is not a chore, since you get a good view of either the kitchen or the bar. The bartenders are friendly and kind and mix excellent cocktails. There's a decent wine list and the beautiful garden out the back is a lovely place to enjoy a glass of wine. The food though! I managed to try most of the dishes on the current menu over the two visits and every dish was creative, well-executed and downright tasty. I will be back as often as I can make that happen.",False,0,0,0,Katherine M.,en,"{'neg': 0.0, 'neu': 0.694, 'pos': 0.306, 'compound': 0.9921}",0.9921,0.306,0.0,0.694,positive
495,2016-08-06 13:09:07+00:00,4,"Found the service to be warm and friendly. The food to be creative and also delicious, and the wine list to be simple, well curated and well priced. I'm not really sure what else people are looking for in a restaurant. After we were done eating we were comparing Olmsted to other places in the city, not other places in Brooklyn. Thumbs up.",False,0,0,1,Sir M.,en,"{'neg': 0.028, 'neu': 0.713, 'pos': 0.259, 'compound': 0.9573}",0.9573,0.259,0.028,0.713,positive
494,2016-08-09 02:01:51+00:00,1,"I will never eat here, so this review is for the obnoxious hostess. I was going to meet a friend here for dinner. It was the Tuesday night after a long holiday weekend and I showed up at 6:40 to a mosly empty place. The hostess said to me, immediately, that they were fully booked for the night. I found that impossible to believe. Such attitude. She told me we could eat at the bar. Not interested. These pretentious places need to get a grip.",False,5,0,0,Rosetta S.,en,"{'neg': 0.178, 'neu': 0.719, 'pos': 0.103, 'compound': -0.8019}",-0.8019,0.103,0.178,0.719,negative
493,2016-08-10 12:40:50+00:00,4,"First, it's closed on Mondays, my bad.  Second, the food is great !!! Third, prices are moderate.  Finally , try the watermelon sushi!; carrot crepe; scallop dish... And OMG ... Choco mousse!!! This place has a backyard working garden making ""food to table "" visually verifiable!!!! They also serve great drinks: a nice wine list ...it's not a roomy place , you can feel cramped and thus the noise level can reach an annoying ""black board"" crank.",False,3,1,2,Otis I.,en,"{'neg': 0.184, 'neu': 0.686, 'pos': 0.13, 'compound': -0.8429}",-0.8429,0.13,0.184,0.686,negative
492,2016-08-15 03:35:48+00:00,5,"The Chef is a genius. Amazing experience. Sublime food, easy going place. The service was spectacular. Nice and friendly. We work in the industry and this restaurant is now our favorite place.",False,0,0,0,Asia S.,en,"{'neg': 0.0, 'neu': 0.612, 'pos': 0.388, 'compound': 0.9477}",0.9477,0.388,0.0,0.612,positive
491,2016-08-18 12:29:07+00:00,3,"Vanderbilt is a burgeoning food mecca. Olmsted brings more locavore food with a veg garden in rear and experimental veg focused food. The wine list is very thoughtful and comprehensive.
The spaces on Vanderbilt all look the same- long and narrow on both sides of the street- it's pretty generic inside. Garden in rear has benches unlike the cozy seating down the Ave. at Faun. It is a good spot to share and we did.
Ate:
Green gazpacho
Scallops with grilled corn puree
Sweet pea falafel plate
Drank:
L'indigene Sufureax from the Rhone valley
The gazpacho made with radish tops served with trout roe was interesting- it tasted very green, but not especially  seasoned, the lemon swish added flavor, but not enough. My scallops were slightly spicy and would balance well against the corn except the corn had zero grilled flavor and was slightly mealy. The charred corn I had the other night at Cafeteria really made the dish- just saying' The falafel fared better- inventive and the sweet pea fresh hot bread was oh so good. The unfiltered Rhone Valley wine was outstanding. Brooklyn with it's heavy chef's cred is forging and foraging, but out of the three I've eaten in recently(Gristmill, Olmsted & Faun)  Olmsted needs additional refining of the  flavor of dishes.",True,3,0,1,Franny A.,en,"{'neg': 0.012, 'neu': 0.801, 'pos': 0.186, 'compound': 0.9898}",0.9898,0.186,0.012,0.801,positive
490,2016-08-19 01:34:16+00:00,2,"Honestly I want to give this place 1 star but I'm giving an additional star because the bartender tried to make up for the extremely rude hostess! I wanted to try this neighborhood spot as I love supporting my neighborhood..I didn't have reservation was just coming in for a drink and of the bat the hostess tells me there is a 2hrs wait to sit at the bar, really, since when do you need a reservation for that?? Ok, I'll stand as I wanted a quick drink maybe something to nosh on! 5min or so a guy comes in who had no reservation but asked if he can sit at the bar the hostesses  tells him ""oh, it's first come first serve to sit at the bar!"" Hmm okay so I guess she clearly makes rules as she goes! There was a seat available and I asked if I can sit there she asks me how many people? ""Girl, are you that confused because I literally asked you for one seat at the bar when I walked in 15min ago?!"" I explained to her that I'm a little confused as to why she originally told me its 2hrs wait, she tells oh I thought you said you were waiting for someone? Ok, you clearly don't listen! She then tells me in order for me to sit at the bar I must order food??? WTF!!? Really?? Since when do you ""have to"" order food to sit at a bar?? I've lived in this neighborhood for almost 17yrs and I found her behavior to be the upmost rude and slightly racist!! If that's how your business runs than put a sign but don't tell certain people certain things and others something else. Ugh!!! Annoyed",False,8,0,0,Priti M.,en,"{'neg': 0.211, 'neu': 0.719, 'pos': 0.069, 'compound': -0.9955}",-0.9955,0.069,0.211,0.719,negative
489,2016-08-21 01:42:45+00:00,4,"I give 4 for the environment and the nice service ( new management) and the flowers on the wall, and friendly staff.
The food is over priced (depends how rich you are), and the bar tender's fav which was the watermelons sushi  was fucking 15$!!!!!

Any way, I love this restaurant/bar, because it's genuine and claimed to be natural.

Dear manager:  get rid of the Chechen cage, it's creepy!!! I know, it's  way too natural!!",False,0,0,0,Damoun S.,en,"{'neg': 0.0, 'neu': 0.702, 'pos': 0.298, 'compound': 0.9785}",0.9785,0.298,0.0,0.702,positive
488,2016-08-22 16:48:23+00:00,4,"Thoroughly enjoyed this place -- great food, service, and ambiance (the backyard garden with seating is a nice bonus). 

We had a phenomenal steak that was a special of the day, the scallops, carrot crepe with clams, and the gazpacho. All were incredibly delicious. The gazpacho was too heavy on the roe for me but my date loved it. 

The portions are small, so be prepared. This isn't a place you come to leave feeling stuffed. Come to enjoy some really fresh, exciting and interesting dishes (without completely breaking the bank). Your taste buds will thank you.",False,1,0,0,Kim M.,en,"{'neg': 0.053, 'neu': 0.604, 'pos': 0.343, 'compound': 0.9895}",0.9895,0.343,0.053,0.604,positive
487,2016-08-26 02:18:24+00:00,5,"Just came back from my third visit to Olmsted. Once shortly after it opened, once for drinks and snacks in the amazing garden (those quails are CUTE), and again for a full dinner.

Love that I can order completely different dishes each time with the changing of what's at its peak, the only thing I HAVE to order every time is the Carrot Crepe. The sweet carrots + the sweet clams, the best.

Prices are great, 2 snacks, 2 small plates, 2 entrees has been the go-to for two people ( plus a cocktail each and the lavender frozen yogurt)

My favorite addition to the neighborhood since moving here, and up there with the best of restaurants in Manhattan and BK. Definitely up there with the inventive yet not overpriced favorites of mine (Contra, etc)

My only wish is that there was an easier way for us locals ( I live down the block) to get a table sans reservation, I have my next reservation lined up but sometimes I wish I could pop in with a friend or two on a whim without being turned away. Either way, I'm glad a restaurant on our block is this massively successful and I am excited to return over and over.",False,0,0,0,Michael Z.,en,"{'neg': 0.036, 'neu': 0.754, 'pos': 0.21, 'compound': 0.9885}",0.9885,0.21,0.036,0.754,positive
486,2016-08-27 11:38:20+00:00,5,"I dined at Olmsted last night and wow, what a treat! First of all, the staff is so incredibly cordial that you almost can't believe people can genuinely be that nice! We had an early reservation on a Friday night and when we showed up on time we noticed how cute the back garden was.  We asked the host if we could possibly have a drink outside first. I prepared myself for the old ""well we need your table back at such and such time, blah, blah,blah"" and what I got was "" of course! We also think it's special to have dessert out there"" Now reservations at this place are almost impossible to come by but I never once got the feeling that they were rushing us out in any way. The cocktail list is amazing. I had the the Rosemary to start, mezcal, aperol, chipotle, lemon and black lava salt and it was perfect. We ordered the charcuterie pretzel puffs to munch on and I could have eaten about 10 more. The waiter outside was so genuinely warm that I just was all fuzzy and relaxed, again,  the service here is impeccable. When we did meander back inside we had a table up front by the window. This place is very small inside and it was packed but I never felt cramped. This is what we had for dinner. The carrot crepe with clams and sunflower. I would never order this combination if I hadn't read how good it is and all I can say is, order it. It was heavenly!!! Next dry rub scallops with corn and chanterelles. Another winner. The scallops are served in the corn husks and the corn on a separate plate. Luckily the corn plate was in front of me and I came awfully close to picking it up and licking the remaining bits. English pea falafel was next and although it was served with some very interesting accoutrements, it was probably my least favorite. The whipped peas and cardamom labneh it was served with were excellent I just found the falafel a touch dry. We decided to take our dessert, see inventive cocktail list, back outside to finish the night with the tarragon which was amazingly refreshing. The wine list is short and sweet with most bottles under $50, exactly how it should be. I already tried to make another reservation to revisit but alas, nothing available. I will hit open table on a daily basis until I find an opening, Olmsted is that good.",False,2,0,1,L S.,en,"{'neg': 0.068, 'neu': 0.788, 'pos': 0.144, 'compound': 0.9882}",0.9882,0.144,0.068,0.788,positive
485,2016-08-28 09:00:39+00:00,3,"Olmsted is a nice, welcoming place with some nits.  I love the concept and the vibe.  The staff is cordial and knowledgeable.  I sat in the back garden with a couple of drinks waiting for my walk-in spot at the bar.  I spent way more than I expected as a single person at the bar and frankly, I didn't feel like it was all worth it.

Specifically, the pretzels wrapped in prosciutto were a big let-down.  I'm not a big fan of pretzels in general but I thought that in a place like this, I would get something fresh, hot and interesting; but no.  Little pretzel sticks with small pieces of ham wrapped around them.  This should almost be bar food, not an eight dollar appetizer.  The carrot crepe?  Yeah, that was kind of interesting but not enough to pull me out of the hole of the first item.

What was good, and real good, was the guinea hen and confit.  If I had to do it over again, I would go back and have one of the large mains and a single drink and walk out after around $40, very happy, not almost four times that and perplexed.  I do like the place but the menu, I feel, needs expert navigating.",False,4,0,0,David G.,en,"{'neg': 0.084, 'neu': 0.756, 'pos': 0.16, 'compound': 0.9624}",0.9624,0.16,0.084,0.756,positive
484,2016-09-03 22:20:38+00:00,4,"Overall, a very good neighborhood dining experience. 
 
Pros: friendly service, nice garden setting for a pre-dinner drink, seasonal ingredients, the carrot crepe (which I think is deservedly mentioned by nearly every other reviewer..), the duck breast & ballotine was delicious.

Cons: watermelon sushi is an awesome concept, but the preserved lemon was too bitter and overpowered the dish, the scallops were flavorful, but sandy, and the lack of starches on the full size plates means you need to order more than you think to be full by the end of the meal.

Give it a try if you're in Prospect Heights.",False,0,0,0,Dec G.,en,"{'neg': 0.057, 'neu': 0.747, 'pos': 0.196, 'compound': 0.9451}",0.9451,0.196,0.057,0.747,positive
