,date,rating,review_text,is_elite,useful_count,funny_count,cool_count,user_name,language,sentiment_scores,sentiment_compound,sentiment_pos,sentiment_neg,sentiment_neu,sentiment
777,2014-09-17 12:53:19+00:00,3,"I'll caveat this review by saying the restaurant just opened so there will inevitably be some kinks...

The apps were good, the service was spotty/borderline annoying, and the entrees were meh. 

Our waiter was pushing the ostentatious silver bowl of oysters hard...coming back every few minutes to ask if we had decided which oysters we wanted.. We didn't want any oysters! Stop asking. It took a few requests to get a drink menu but the cocktails were good.

The sommelier had a fake snooty accent. That provided some amusement.

The complimentary naan-ish bread was buttery and delicious served with a dollop of labne. The kale salad was good as was the tuna piri piri tartare. The boudin needed more flavor and the lamb carpaccio was okay. 

The porgy fish was deep-fried and very basic looking. The pork tenderloin was not very flavorful. The pineapple/banana gratin with rum raisin ice cream is a miss.

Overall, everything was VERY buttery. I would only go back for drinks and apps next time.",False,2,0,0,Nicole M.,en,"{'neg': 0.124, 'neu': 0.733, 'pos': 0.143, 'compound': 0.8323}",0.8323,0.143,0.124,0.733,positive
776,2014-09-18 13:55:45+00:00,5,"My husband and I had a great evening at Dirty French. From the previous reviews it seems the restaurant had a difficult start, but on September 12 it was an amazing experience.

We arrived on time for a 7:15p reservation. The staff was friendly and sat us at our table immediately. Once we were handed menus, a waiter offered us oysters which we opted out of.  They then mentioned a variety of hams that were not listed on the menu and we ordered one of the three selections.

After ordering cocktails the complimentary bread and cheese spread arrived to our surprise. Hot from the oven it was nice to have something to nosh on while perusing the menu. Our server shared her recommendations, answered all of our questions then gave us plenty of time to decide on our selections.

Next the beautifully thinly sliced ham arrived - I think from Kentucky. It was lightly smoked and served with grilled bread and a delicious pickled spread. Okay now we were concerned that we would be getting too much food.  So when our server returned we asked about certain appetizers and entrees in regards to the serving sizes.  She gladly answered our question and again gave us more time to decide AND eat our ham and bread.

Finally, we decided on sharing the Gnocchi Parisienne, which was a perfect sharing size after our starters. The dish while buttery was surprisingly light.

Next the Chicken and Crepes for 2 (which before we ordered were told was a whole chicken) came out and took over our whole table.  It's a fun dish for a couple.  The crepes were thin and delicate but could hold a bit of chicken, one of the three spreads (harissa, apricot jam and hot mustard) and all 3 toppings of cilantro, hot peppers and radishes. The breast of the chicken was served in a large serving bowl covered in a delicious sauce.  The rest of the chicken (thighs, attached to legs with the claws) was rubbed in an exotic spiced lemon rub and cooked until charred. So different and yummy.

We ordered the Haricot Vert and the Pommes Frites to go with our chicken.  There was a ton of food, but I ate all of the string beans because of the amazing sauce on top of them. We took a doggie bag home with the chicken.

This meal was paired wonderfully with a recommendation from the sommelier, who offered an array of choices. She was knowledgeable, not pushy and pleasant.

I was hoping for a cheese course, which I was told would be joining the dessert menu in the future, so my husband and I shared the Beignets with a decadent espresso sauce.  I was happy to have the sauce on the side for dipping because the plain doughnut was delicate and sweet enough with a bit of powdered sugar.

I would love to go back to Dirty French - if I can score a reservation.  The staff was professional, helpful and friendly. The space inviting and comfortable. And the food innovative and delicious.",False,1,0,0,Carol C.,en,"{'neg': 0.038, 'neu': 0.703, 'pos': 0.258, 'compound': 0.9994}",0.9994,0.258,0.038,0.703,positive
775,2014-09-18 17:10:28+00:00,1,"I am extremely disappointed in this restaurant. I am not one to complain, but the service was horrendous. It took an hour to get a dozen oysters, plus a half hour for a kale salad and tuna tatar and another forty minutes for entrees. Our waiter never once checked in on us. I know this is a new restaurant and they are still working out the kinks, but seriously, service should be a priority if they expect returning customers. 

On top of the shitty service I got food poisoning that night. I later found out that the rest of my party also had upset stomachs. I will not be returning to this restaurant.",False,2,0,0,Dylan M.,en,"{'neg': 0.192, 'neu': 0.749, 'pos': 0.059, 'compound': -0.9617}",-0.9617,0.059,0.192,0.749,negative
774,2014-09-19 19:18:05+00:00,5,"This place is slammed already, and only been open for 2 weeks (give or take). I was really impressed at the flawless execution and confident service. Our server, Jenny, took such good care of us. I went here to celebrate a milestone with my boyfriend. The food is truly first rate, with a couple of stand-out exceptional dishes we had the pleasure of trying. Best of all, this is a concept that is unique and has not been tried anywhere else in the NY dining scene yet, incorporating all the flavours and techniques from the whole of the French-speaking world... Indochine, Creole, Europe, Africa, Caribbean, etc. Really exciting food! 

Must try: Duck a l'Orange, Tuna Tartare",False,4,0,1,Laura B.,en,"{'neg': 0.0, 'neu': 0.743, 'pos': 0.257, 'compound': 0.9875}",0.9875,0.257,0.0,0.743,positive
773,2014-09-21 16:13:06+00:00,1,Misleading menu. Weird and uncomfortable service. Mediocre to bad food. EXTREMELY overpriced. Will not go back. Threw away $300...,False,3,0,0,Ana W.,en,"{'neg': 0.688, 'neu': 0.312, 'pos': 0.0, 'compound': -0.9858}",-0.9858,0.0,0.688,0.312,negative
772,2014-09-21 23:08:25+00:00,5,"We had dinner with friends on a busy East Village Saturday evening.  It was a wonderful experience.  Our waitress Jenny had a delightful demeanor and was informative and thoroughly familiar with the menu and helped us make great choices.  The service and delivery of food was flawless.  The restaurant was extremely well staffed and the staff was attentive without being over bearing.  The flatbread to start was delicious, the oysters some of the sweetest we've ever had, the tuna tartar and organic salad were delicious and all four main courses (sea bass in papilliote, lamb, duck, pork) were lovely and tasty.  The atmosphere is vibrant and cool and the music volume and selection were excellent.  It's a tough reservation to secure but totally worth it!  Dont' miss Dirty French!",False,0,0,0,Amy K.,en,"{'neg': 0.019, 'neu': 0.665, 'pos': 0.317, 'compound': 0.992}",0.992,0.317,0.019,0.665,positive
771,2014-09-23 03:34:05+00:00,4,"Trout was amazing, only thing my stomach was like where's the rest! Sooooooo I ordered desert... I would definitely recommend this place!",False,0,0,0,Leon H.,en,"{'neg': 0.0, 'neu': 0.57, 'pos': 0.43, 'compound': 0.9018}",0.9018,0.43,0.0,0.57,positive
770,2014-09-26 13:11:14+00:00,5,"Nice vibe one expects from the chain.
The wait staff were exceptionally friendly, intelligent, helpful and informed.
Great colour coded uniform.
The food was positively filthy French!
It's a great fusion and pastiche of Classic French cooking. Incredibly generous portions, unfussy, balanced and deeply flavored food. 
Highly recommend & suggest booking a room at the Ludlow too.",False,0,0,0,Sam C.,en,"{'neg': 0.042, 'neu': 0.548, 'pos': 0.41, 'compound': 0.9842}",0.9842,0.41,0.042,0.548,positive
769,2014-09-26 15:58:25+00:00,5,"Everything you want -

Food is well-executed; similar feel to other MFG spots, manages to be over the top ambitious and comfortable/approachable/rustic at the same time.

Both have amazing food, but DF is a noticeable value over Carbone's pricing while offering similar lux protein options.

Great space, open but intimate. Staff was well trained; for a new restaurant, service was crisp and cadence of courses was on point.

Grilled clams made me angry they were so good. table order a few rounds of them.

get on this",False,0,0,0,J D.,en,"{'neg': 0.041, 'neu': 0.676, 'pos': 0.283, 'compound': 0.9778}",0.9778,0.283,0.041,0.676,positive
768,2014-09-27 13:08:52+00:00,5,"Went here Friday at 6:30.  Place was jammed full of beautiful well dressed people.  The space is really cool with some crazy sculptures lining the restaurant.  There is also a huge lobby bar with loungy sofas and chairs.  Cocktails were ok..maybe not quite worth the $16 though.

We started with a dozen amazing oysters.  Not much to say except they were excellent quality plump and juicy

The complimentary hot salted bread came next with the yogurt? spread.  As other reviewers said, this is delicious stuff.

For an appetizer we had the Boudin.  This was our favorite overall dish.  Its a single large sausage with pork/pork liver.  Minerally and absolutely incredible!  GET THIS.

We also had the Chicken for two. Another very tasty dish that was fun to eat and assemble with the white and dark meats using 3 different sauces, crepes, chilis, etc.  Ton of food.

Last was the lamb saddle.  Perfect piece of meat cooked to perfection.  Though too salty.

In fact the one negative thing I can think of is perhaps the food overall is a bit too salty.  Lowering the salt a tad on the meat dishes would help out I think.  (except for the bread--don't mess with it!  :)


Not sure what other reviewers experienced, but service was simply outstanding.  Our waiter came around all the time..bus boys were constantly refilling waters, two sommeliers came by to talk wine, the food came out very quickly, and the manager stopped by twice.  

Note:  They play 1980s music.  LOUD.  It feels like a party inside.  This is not a quiet romantic restaurant, but a bustling happening scene.  I mean this in a good way too.",False,0,0,0,Kevin W.,en,"{'neg': 0.083, 'neu': 0.728, 'pos': 0.189, 'compound': 0.9826}",0.9826,0.189,0.083,0.728,positive
767,2014-09-28 03:59:50+00:00,5,"Seriously awesome. I'm glad we waited a few weeks after it opened. We're definitely going back. Bread to start with whatever dip was delicious. Both raw and cooked oysters rocked. Ham dish was solid. The tuna tartar prep was unique and excellent. We're generally appetizer-focused people, but the entrees were out-of-this world. Special aged duck was ridiculously good, and the grass-few ribeye with the extra ground-up concoction they brought with it could not have tasted better - that steak was at least tied for best I've had this year, perhaps the best. Also had the bass which was good, but at that point we were all oriented around the meats. The sides we had were cauliflower, salad, and bacon which were well-executed. I also have to say even though I was full as heck, the coconut creme brulee with thai basil was phenomenal.",False,1,0,0,Eric S.,en,"{'neg': 0.045, 'neu': 0.738, 'pos': 0.218, 'compound': 0.9839}",0.9839,0.218,0.045,0.738,positive
766,2014-09-30 02:19:02+00:00,3,"For full review: http://www.scrumphsus.com/blog/2014/9/30/dirtyfrench

After thumbing through pics of lamb carpaccio and foie gras in crispy bric dough scattered throughout my IG feed for the past month, I attempted to snag a table at Dirty French, the latest venture from Team Torrisi focused on French cuisine with Moroccan and Southeast influences. 

Since they opened around Labor Day, tables earlier than 10pm were nonexistent and it took about two weeks until I received a call that a last minute table opened up around 8pm. So much for the Barry's Bootcamp session I had planned to attend that evening.

Running a few minutes late, I walked past Katz's when my eyes were naturally drawn to the bright pink neon signs silently screaming out DIRTY FRENCH.

Sohee and I walked in and saw the cutest frog butler holding a stack of cards in bright pink, their signature color. After a short wait, we were led to a table near the bar where the bartender looked pretty spiffy in his white tux and red bowtie.

As we perused the gorgeous menus printed on textured paper, I was nervous because most of the early reviews lambasted the restaurant for horrible service and dishes being 86'd midway through service but the Jackson 5 blaring from the speakers put me at ease and made me want to groove.

We listened to the specials of the evening but decided to skip the cote de beouf as it was $189 for 44 oz. Instead, we went for the foie gras appetizer, the short ribs, and the porgy fillet as recommended by the knowledgeable waiter who answered all my questions with patience.

The complimentary made to order flatbread with herbs was still warm from the kitchen and served on a polished silver tray. On the side sat a huge dollop of creamy fromage blanc that easily pwns the familiar plate of stale rolls and cold butter served at too many establishments.

Since it only came with one piece of bread, I put in an order for an extra slice of bread but instead received a brand new order complete with cheese. Not complaining.

The foie gras plate was brought out within minutes and although my preferred preparation for foie is seared vs terrine, this particular rendition proved there is always more than one way to nirvana.

The smooth foie filling benefitted from the bric dough's wafer-like texture as well as the streaks of date puree which cut through the richness of the foie along with squeezed lemon that brightened the dish overall. The taste of the date puree instantly transported me back to 5th grade - my chinese friends know what's up when I say that it tasted like the inimitable Haw Flakes.

The comfortable pacing continued when the short ribs and porgy were brought to the table. As Sohee started on the short rib, I cut a nice piece of porgy and brought it to my mouth. Very flavorful and juicy while the crispy skin injected another layer of flavor. It was served butterflied with a variety of herbs such as tarragon and chervil.

The acidity of the dish came from the green tomatoes and talleggio olives in light pickled marinade. Well-balanced and a hearty portion that is great for sharing.

The short ribs au poivre meant that it was coated with one of my favorite things in the world: green and black peppercorns. From the first bite to the last, there were fireworks in my mouth.

The short rib had a great balance between Thai and Vietnamese flavor profiles with the meat being marinated in hoisin and fish sauce along with Kaffir lime juice. Bold, sweet, and tangy, this dish satisfied in terms of flavor even if the short ribs were slightly overcooked.

I enjoyed both dishes that were on opposite ends of the spectrum. One one hand you have the porgy that was light, refined, and dotted with notes of acidity while the short ribs' pungent fish sauce, sweet hoisin, and smoldering peppercorns made you clear your throat. My only disappointment was that for $33, the dish should have come with more than 3 pieces of short ribs.

We had dessert plans somewhere else but next time, I'm trying the cote de beouf, lamb saddle, and the duck dusted with ras el hanout, a spice that I adore but can't find on many menus.

At the end of the delicious meal I was reminded to not rush too quickly to judgment. I'm guilty of this all the time when it comes to not only restaurants (only 3.5 stars on yelp? uh, skip) but movies as well (I don't watch movies with a RT score of less than 65%).

In this case, don't believe the Yelp haters and form your own opinions after dining at Dirty French.",False,1,0,0,Scrumphsus B.,en,"{'neg': 0.069, 'neu': 0.76, 'pos': 0.171, 'compound': 0.9985}",0.9985,0.171,0.069,0.76,positive
765,2014-09-30 23:56:51+00:00,5,"Came in on a Monday night with my girlfriend, made a reservation that morning.  Waited a couple minutes for our table which was up against a mirrored column and pretty awkward - most of the tables aren't like that ;)  Luckily the couple sitting next to us in the corner was on dessert and we were able to move when they got up.  I typically don't like to do things like that after already being seated, but our server was great about it and the corner allowed us to sit next to each other which made it all the easier to share food.

Started with the foie gras terrine which was ok.  It's a bit too tart, especially as I was drinking the Belmondo which was tequila, lemon, ginger etc.  Not a good pairing and probably would have been more enjoyable otherwise. It also comes colder than room temp and would have tasted better warm I think.

We made the awesome choice of ordering the Cote de Boeuf which was $109 that day for I believe 25ish ounces.  Our waiter recommended the steak rare which was perfect.  It came with fried leeks which had a strong vinegar flavor. I recommend eating them at the same time as the steak - the mixture in your mouth is amazing.  The Bearnaise sauce was buttery and delicious, completely out of this world.  Had a side of haricot vert which was topped with scallions and were charred and delicious in texture and taste. The chefs also creatively take the steak caps and create a  sort of ground up sausage which adds a nice extra delicious touch.  This is really the basis for my 5 star review - this was one of the best steaks I've had in a very long time, possibly ever.  The presentation was also awesome.

Service was good, there were a few small mishaps but completely understandable and staff went out of their way to make up for it.  I came in with low expectations and was definitely pleasantly surprised.  I think a lot of the reviews on here are overly negative and most seem to have been written in the first week or two of service which is pretty unfair as all openings have their kinks to work out.

I'm looking forward to being back for the juicy steak and to try some of the other dishes on the menu.  If the food is consistently this good I think this restaurant will prove to live up to the hype.",False,8,1,2,Michaela P.,en,"{'neg': 0.107, 'neu': 0.66, 'pos': 0.234, 'compound': 0.9975}",0.9975,0.234,0.107,0.66,positive
764,2014-10-01 19:09:01+00:00,5,"You have to be insane not to give this place 5 stars.  Their French bistro classics hit with Moroccan and New Orleans spices are incredibly different (not to mention delicious) for NYC and the scene is electric.   I've had the opportunity to dine at Dirty French twice and I was blown away both times. The service is consistently great as is the fare.  The oysters (you gotta try some grilled) and ham starter is a must and their duck a'lOrange was probably the most delicious thing I've ever tasted in my life. Applause for the som who picked very reasonably priced and delicious bottles of wine! 

Must try:
Lamb Carpaccio 
Tuna Tartare
Black Bass 
Duck a l'Orange
Chicken and Crepes (for two) 

Check out #DirtyFrench on Instagram for better pics of the dishes!",False,2,2,2,Lauren R.,en,"{'neg': 0.061, 'neu': 0.764, 'pos': 0.175, 'compound': 0.9641}",0.9641,0.175,0.061,0.764,positive
763,2014-10-05 16:50:02+00:00,5,"I had fantastic meal here with friends. There is a big bar in the back so come early and get a few drinks before your meal. The restaurant is fun and delicious and entertainingly decorated.

I enjoyed the Broadbent ham (a special). The ""Amandine"" clams were crazy good, and the trout was really flavorful. Great pommes frites too, of course.

Come, try it out, and enjoy!",False,0,0,0,Mj T.,en,"{'neg': 0.026, 'neu': 0.55, 'pos': 0.424, 'compound': 0.9905}",0.9905,0.424,0.026,0.55,positive
762,2014-10-06 20:13:23+00:00,4,"Amazing atmosphere, perfect for a date. In addition to the amazing bread (of course), the appetizers were the stand out here.  The lamb carpaccio, foie gras and tuna tartar were fabulous.  As were the green bean and pommes fries sides. Skip the oysters, I hated the way they were pushed on you.  Save yourself for more bread.",False,2,0,0,Amanda G.,en,"{'neg': 0.059, 'neu': 0.689, 'pos': 0.252, 'compound': 0.9287}",0.9287,0.252,0.059,0.689,positive
761,2014-10-07 14:06:41+00:00,3,"I guess that you're going to get it right. The question is when.
The place is beautiful even if the music is loud.
For the lovers of the group that own carbine et all, they will put up with anything. I concur with the reviewers that complain about the service. It's beyond that service is not up to par for a restaurant of this category there is an issue with the training and the attitude.
We ended up with a waitress called Sarah that was more interested in her comfort that in  taking care of us. She took her time and even when I called her over she wouldn't come. The best was when I asked for the check and then I motion for her to come get the check and she motioned with her hand relax and be patient.ha ha
the food is very good in the kitchen is still figuring out the pace.  it took forever two of us arrived at eight is finished eating at 10.15. And it was not because we took our time they did
The wine list is fantastic but very pricey.
I would wait until they get their act together but if you don't care about service and pace you  can go now",False,1,2,0,Ser Z.,en,"{'neg': 0.078, 'neu': 0.813, 'pos': 0.109, 'compound': 0.2672}",0.2672,0.109,0.078,0.813,positive
